ts;co2;humidity;light;motion;temperature;vdd
1591866543829;471;64;1;0;19.2;3642
1591867743780;461;64;1;0;19.1;3642
1591868643701;470;65;1;0;19.2;3642
1591871343584;474;64;1;0;19.1;3642
1591872243530;468;64;1;0;19.2;3642
1591872543545;477;65;1;0;19.2;3642
1591872843529;472;65;1;0;19.2;3642
1591873443476;468;65;1;0;19.2;3642
1591873743461;465;65;1;0;19.2;3642
1591874343427;463;65;1;0;19.2;3642
1591874943422;473;65;1;0;19.3;3642
1591875843380;470;65;1;0;19.2;3642
1591876443325;457;65;1;0;19.2;3642
1591876743293;480;65;1;0;19.2;3639
1591877043276;461;65;1;0;19.2;3642
1591877706974;467;65;1;0;19.2;3642
1591878843195;466;65;1;0;19.3;3642
1591879143187;468;65;1;0;19.2;3642
1591880043158;470;65;1;0;19.3;3642
1591880643133;460;65;1;0;19.2;3642
1591881543069;467;65;1;0;19.3;3642
1591881843049;462;65;1;0;19.2;3642
1591882443035;467;65;1;0;19.3;3642
1591883342988;467;65;1;0;19.3;3642
1591884842891;466;65;1;0;19.3;3642
1591885442891;467;65;1;0;19.3;3642
1591885742877;466;65;1;0;19.2;3642
1591886042850;475;65;1;0;19.2;3642
1591886342829;464;65;1;0;19.3;3642
1591886942786;458;65;1;0;19.3;3642
1591888742720;453;65;1;0;19.3;3642
1591890242645;460;65;1;0;19.3;3642
1591890542624;461;65;1;0;19.3;3642
1591891442566;461;65;1;0;19.2;3642
1591891742552;470;65;1;0;19.3;3642
1591892042539;473;65;1;0;19.3;3642
1591892942517;469;65;1;0;19.3;3642
1591893242496;462;65;1;0;19.4;3642
1591893842461;471;65;1;0;19.3;3642
1591894742390;473;65;1;0;19.3;3642
1591895342391;475;65;1;0;19.3;3639
1591896842295;463;65;1;0;19.3;3642
1591897442259;459;65;1;0;19.3;3642
1591897742250;469;65;1;0;19.3;3642
1591898042250;457;65;1;0;19.4;3642
1591898942212;472;65;1;0;19.4;3642
1591900142126;462;65;1;0;19.3;3642
1591900742123;470;65;1;0;19.3;3642
1591902242023;463;65;1;0;19.4;3642
1591902541995;470;65;1;0;19.4;3642
1591902842003;473;65;1;0;19.4;3642
1591903141998;459;65;1;0;19.4;3642
1591904041943;466;65;1;0;19.4;3642
1591904641894;463;65;1;0;19.4;3642
1591904941882;465;65;1;0;19.4;3642
1591905241865;467;65;1;0;19.4;3642
1591905541847;465;65;1;0;19.4;3642
1591906141844;461;65;1;0;19.4;3642
1591906441830;463;65;1;0;19.5;3642
1591907341762;467;65;1;0;19.4;3642
1591907641745;464;65;1;0;19.4;3642
1591907941743;463;65;1;0;19.4;3642
1591908841685;471;65;1;0;19.4;3642
1591909441660;472;65;1;0;19.4;3642
1591909741644;463;65;1;0;19.4;3642
1591910041629;463;65;1;0;19.5;3642
1591910341610;464;65;1;0;19.4;3642
1591910641598;466;65;1;0;19.4;3642
1591910941607;468;65;1;0;19.4;3642
1591911241585;461;65;1;0;19.4;3642
1591911841561;453;65;1;0;19.4;3642
1591912141516;457;65;1;0;19.4;3642
1591912441488;457;65;1;0;19.4;3642
1591913641476;461;65;1;0;19.4;3642
1591914241438;459;65;1;0;19.4;3642
1591914541400;471;65;1;0;19.4;3642
1591914841384;461;65;1;0;19.4;3642
1591915141368;461;65;1;0;19.5;3642
1591915741360;463;65;1;0;19.4;3642
1591916041356;473;65;1;0;19.4;3642
1591916641325;464;65;1;0;19.5;3642
1591916941279;468;65;1;0;19.5;3642
1591917241260;465;65;1;0;19.4;3642
1591918141224;471;65;1;0;19.4;3642
1591919041197;464;65;1;0;19.5;3642
1591919341186;462;65;1;0;19.4;3642
1591919641145;465;65;1;0;19.5;3642
1591919941111;462;65;1;0;19.5;3642
1591920841095;469;65;1;0;19.5;3642
1591921741052;460;65;1;0;19.5;3642
1591922341001;459;65;1;0;19.5;3642
1591922640997;456;65;1;0;19.5;3642
1591923240962;468;65;1;0;19.5;3642
1591923840950;466;65;1;0;19.5;3642
1591924140926;463;65;1;0;19.5;3642
1591925340854;470;65;1;0;19.5;3642
1591926240832;468;65;1;0;19.5;3642
1591926540815;464;65;1;0;19.5;3642
1591928640711;466;65;1;0;19.5;3642
1591930140608;467;65;1;0;19.5;3642
1591930440594;458;65;1;0;19.5;3642
1591931040569;455;65;1;0;19.5;3642
1591931340568;462;65;1;0;19.5;3642
1591936140322;457;65;1;0;19.5;3642
1591936740297;468;65;1;0;19.6;3642
1591937640239;460;65;1;0;19.5;3642
1591938240184;465;65;1;0;19.6;3642
1591938540194;470;65;1;0;19.5;3642
1591940940043;456;65;1;0;19.6;3642
1591941240061;461;65;1;0;19.6;3642
1591943339949;460;65;1;0;19.6;3642
1591945439830;468;65;1;0;19.6;3642
1591945739825;460;65;1;0;19.6;3642
1591946339792;471;65;1;0;19.6;3639
1591948439691;470;65;1;0;19.6;3642
1591948739676;462;65;1;0;19.6;3642
1591950839568;459;65;1;0;19.7;3642
1591956839266;457;65;1;0;19.7;3642
1591959839126;463;65;1;0;19.7;3642
1591972138513;457;65;1;0;19.7;3642
1591978438195;455;65;1;0;19.7;3642
