ts;tr5;tr6;tr7;tw;twt;deltat
1596528924;21.486;21.5190135;21;23.9;1596528925;-1
1596532274;21.6;21.4921393;21.1;22.6;1596532275;-1
1596535625;21.603;21.6002906;21.2;23.5;1596535625;0
1596538975;21.782;21.6984609;21.3;23.5;1596538975;0
1596542325;21.8;21.7308642;21.408;23.6;1596542325;0
1596545675;21.799;21.8009182;21.499;23.6;1596545675;0
1596549025;21.789;21.8001221;21.5;24;1596549025;0
1596552375;21.9;21.9906715;21.597;24.5;1596552375;0
1596555725;21.905;21.9983359;21.701;24.6;1596555725;0
1596559075;21.904;21.8999932;21.6;23.4;1596559075;0
1596562425;21.841;21.7997509;21.5;22.2;1596562425;0
1596565775;21.8;21.7594579;21.397;21.1;1596565775;0
1596569125;21.798;21.6269072;21.298;20.1;1596569125;0
1596572475;21.7;21.5998417;21.298;19.5;1596572475;0
1596575825;21.595;21.5999752;21.189;18.5;1596575825;0
1596579175;21.6;21.5034075;21.213;18.2;1596579176;-1
1596582525;21.609;21.4970686;21.132;18;1596582526;-1
1596585875;21.502;21.4288684;21.111;18.2;1596585876;-1
1596589225;21.5;21.3999718;21;17.8;1596589226;-1
1596592575;21.499;21.4000024;21.006;17.9;1596592576;-1
1596595925;21.494;21.4017637;20.95;17.3;1596595926;-1
1596599275;21.465;21.3732983;20.96;18.2;1596599276;-1
1596602625;21.497;21.3999999;20.969;19;1596602626;-1
1596605975;21.506;21.459266;21.099;20.8;1596605976;-1
1596609325;21.6;21.6021543;21.1;22.3;1596609326;-1
1596612675;21.8;21.6938426;21.291;23.2;1596612676;-1
1596616025;21.8;21.8003139;21.323;24.5;1596616026;-1
1596619376;21.991;21.9000816;21.499;24.9;1596619376;0
1596622726;22.103;21.9997064;21.608;24.7;1596622726;0
1596626076;22.187;22.0520547;21.7;25.4;1596626076;0
1596629426;22.298;22.1298797;21.799;25.2;1596629426;0
1596632776;22.3;22.2002192;21.814;24.9;1596632776;0
1596636126;22.3;22.2986766;21.891;25.3;1596636126;0
1596639476;22.4;22.4825419;22.087;25.6;1596639476;0
1596642826;22.409;22.4003317;22.101;24.8;1596642826;0
1596646176;22.3;22.3104596;22;24;1596646176;0
1596649526;22.199;22.1084238;21.9;23.2;1596649526;0
1596652876;22.2;22.1000525;21.8;22.8;1596652876;0
1596656226;22.098;22.0022728;21.746;22.6;1596656226;0
1596659576;22.1;22.0036348;21.711;22.6;1596659576;0
1596662926;22.037;21.8923356;21.6;22;1596662927;-1
1596666276;21.999;21.8865194;21.591;21.3;1596666277;-1
1596669626;22.001;21.8999998;21.498;20.9;1596669627;-1
1596672976;22;21.8903321;21.5;21.2;1596672977;-1
1596676326;21.92;21.8102596;21.501;20.7;1596676327;-1
1596679676;21.977;21.8000001;21.4;20.4;1596679677;-1
1596683026;21.9;21.8000011;21.4;20.3;1596683027;-1
1596686376;21.9;21.8028605;21.4;21.1;1596686377;-1
1596689726;22.002;21.8774448;21.398;21.6;1596689727;-1
1596693076;21.999;21.899689;21.5;23.7;1596693077;-1
1596696426;22.119;21.998171;21.528;25.2;1596696427;-1
1596699776;22.279;22.09384;21.686;25.8;1596699777;-1
1596703126;22.304;22.1759112;21.879;26.9;1596703127;-1
1596706477;22.4;22.3977988;22.007;27.2;1596706477;0
1596709827;22.502;22.5005439;22.107;28.2;1596709827;0
1596713177;22.699;22.599984;22.219;29;1596713177;0
1596716527;22.721;22.5999991;22.3;26.9;1596716527;0
1596719877;22.8;22.6998168;22.506;25.9;1596719877;0
1596723227;22.898;22.8002895;22.5;26.4;1596723227;0
1596726577;22.9;22.7878785;22.5;24.9;1596726577;0
1596729927;22.801;22.7051942;22.502;24.1;1596729927;0
1596733277;22.8;22.6999243;22.411;23.8;1596733277;0
