ts;tr5;tr6;tr7;tw;twt;deltat
1596813073;22.700;22.6964861;22.300;22.900;1596813074;-1
1596813123;22.705;22.7099388;22.300;23.000;1596813124;-1
1596813173;22.720;22.7191018;22.300;23.300;1596813174;-1
1596813223;22.741;22.7235506;22.300;23.600;1596813224;-1
1596813273;22.765;22.7228632;22.300;23.400;1596813274;-1
1596813323;22.787;22.7166174;22.300;23.700;1596813324;-1
1596813373;22.803;22.7043912;22.300;23.600;1596813374;-1
1596813423;22.812;22.6860058;22.300;23.400;1596813424;-1
1596813474;22.815;22.6635506;22.300;23.600;1596813474;0
1596813524;22.813;22.6403505;22.300;23.500;1596813524;0
1596813574;22.809;22.6197431;22.300;23.700;1596813574;0
1596813624;22.803;22.6050657;22.300;23.600;1596813624;0
1596813674;22.799;22.5996558;22.300;23.600;1596813674;0
1596813724;22.797;22.6062087;22.300;23.500;1596813724;0
1596813774;22.796;22.6225679;22.300;23.400;1596813774;0
1596813824;22.796;22.6443601;22.300;23.300;1596813824;0
1596813874;22.798;22.6672005;22.300;23.100;1596813874;0
1596813924;22.799;22.6867045;22.300;23.400;1596813924;0
1596813974;22.800;22.6984873;22.300;23.300;1596813974;0
1596814024;22.801;22.6985138;22.300;23.000;1596814024;0
1596814074;22.802;22.6872816;22.300;23.000;1596814074;0
1596814124;22.802;22.6684534;22.300;23.200;1596814124;0
1596814174;22.801;22.6457561;22.300;23.200;1596814174;0
1596814224;22.801;22.6229171;22.300;23.100;1596814224;0
1596814274;22.800;22.6036634;22.300;23.000;1596814275;-1
1596814324;22.799;22.5913227;22.300;22.900;1596814325;-1
1596814374;22.798;22.5858682;22.300;22.700;1596814375;-1
1596814424;22.797;22.5855954;22.300;22.900;1596814425;-1
1596814474;22.797;22.5887876;22.300;22.600;1596814475;-1
1596814524;22.798;22.5937280;22.300;22.800;1596814525;-1
1596814574;22.801;22.5986998;22.300;22.800;1596814575;-1
1596814624;22.804;22.6021037;22.300;22.800;1596814625;-1
1596814674;22.807;22.6036191;22.300;22.700;1596814675;-1
1596814724;22.810;22.6037119;22.300;22.700;1596814725;-1
1596814774;22.809;22.6028598;22.300;22.500;1596814775;-1
1596814824;22.806;22.6015403;22.300;22.500;1596814825;-1
1596814874;22.797;22.6002308;22.300;22.700;1596814875;-1
1596814924;22.784;22.5993600;22.301;22.700;1596814925;-1
1596814974;22.767;22.5989800;22.301;22.600;1596814975;-1
1596815024;22.748;22.5989686;22.301;22.700;1596815025;-1
1596815075;22.729;22.5992028;22.300;22.700;1596815075;0
1596815125;22.711;22.5995593;22.299;22.600;1596815156;-31
1596815175;22.696;22.5999151;22.298;22.600;1596815175;0
1596815225;22.685;22.6001565;22.297;22.600;1596815225;0
1596815275;22.679;22.6002634;22.296;22.600;1596815275;0
1596815325;22.677;22.6002691;22.297;22.600;1596815325;0
1596815375;22.680;22.6002074;22.299;22.600;1596815375;0
1596815425;22.689;22.6001123;22.302;22.400;1596815425;0
1596815475;22.703;22.6000177;22.307;22.600;1596815475;0
1596815525;22.723;22.5999542;22.311;22.700;1596815525;0
1596815575;22.745;22.5999258;22.314;22.700;1596815575;0
1596815625;22.766;22.5999241;22.312;22.600;1596815625;0
1596815675;22.785;22.5999402;22.305;22.700;1596815675;0
1596815725;22.797;22.5999657;22.292;22.500;1596815725;0
1596815775;22.800;22.5999917;22.272;22.700;1596815775;0
1596815825;22.792;22.6000102;22.250;22.900;1596815826;-1
1596815875;22.777;22.6000188;22.229;22.800;1596815876;-1
1596815925;22.757;22.6000198;22.211;22.800;1596815926;-1
1596815975;22.735;22.6000157;22.201;23.100;1596815976;-1
1596816025;22.714;22.6000087;22.202;23.100;1596816026;-1
1596816075;22.696;22.6000012;22.212;23.200;1596816076;-1
1596816125;22.685;22.5999954;22.230;23.100;1596816126;-1
1596816175;22.679;22.5999917;22.252;22.700;1596816176;-1
1596816225;22.678;22.5999903;22.274;23.100;1596816226;-1
1596816275;22.683;22.5999909;22.293;23.100;1596816276;-1
1596816325;22.691;22.5999935;22.306;23.000;1596816326;-1
1596816375;22.704;22.5999981;22.312;22.800;1596816376;-1
1596816425;22.719;22.6000044;22.313;23.100;1596816426;-1
1596816475;22.737;22.6000112;22.311;22.900;1596816476;-1
1596816525;22.756;22.6000166;22.306;23.100;1596816526;-1
1596816575;22.774;22.6000183;22.302;23.100;1596816576;-1
1596816626;22.790;22.6000146;22.298;23.600;1596816626;0
1596816676;22.803;22.6000032;22.297;23.500;1596816676;0
1596816726;22.813;22.5999831;22.296;23.400;1596816726;0
1596816776;22.818;22.5999594;22.297;23.200;1596816776;0
1596816826;22.819;22.5999399;22.298;23.500;1596816826;0
1596816876;22.816;22.5999327;22.300;23.400;1596816876;0
1596816926;22.808;22.5999454;22.300;23.300;1596816926;0
1596816976;22.796;22.5999862;22.301;23.200;1596816976;0
1596817026;22.780;22.6000597;22.301;23.100;1596817026;0
1596817076;22.761;22.6001475;22.301;23.200;1596817076;0
1596817126;22.742;22.6002193;22.300;23.100;1596817126;0
1596817176;22.724;22.6002450;22.300;23.100;1596817176;0
1596817226;22.708;22.6001944;22.300;23.100;1596817226;0
1596817276;22.697;22.6000374;22.300;23.000;1596817276;0
1596817326;22.692;22.5997573;22.300;23.000;1596817326;0
1596817376;22.690;22.5994249;22.300;22.800;1596817376;0
1596817426;22.691;22.5991468;22.300;22.800;1596817427;-1
1596817476;22.694;22.5990293;22.300;22.800;1596817604;-128
1596817526;22.698;22.5991788;22.300;22.800;1596817604;-78
1596817576;22.701;22.5997018;22.300;22.800;1596817604;-28
1596817626;22.702;22.6006811;22.300;22.700;1596817627;-1
1596817676;22.703;22.6018988;22.300;23.100;1596817677;-1
1596817726;22.702;22.6029300;22.300;23.100;1596817731;-5
1596817776;22.702;22.6033458;22.300;22.900;1596817880;-104
1596817826;22.701;22.6027172;22.300;22.900;1596817880;-54
1596817876;22.700;22.6006152;22.301;22.900;1596817880;-4
1596817926;22.699;22.5967809;22.301;23.000;1596817927;-1
1596817976;22.699;22.5921877;22.301;22.700;1596817977;-1
1596818026;22.699;22.5883530;22.301;22.800;1596818027;-1
1596818076;22.700;22.5867960;22.300;22.800;1596818077;-1
1596818126;22.700;22.5890362;22.300;22.800;1596818127;-1
1596818176;22.700;22.5965931;22.298;23.000;1596818177;-1
1596818227;22.700;22.6107183;22.297;22.900;1596818227;0
1596818277;22.700;22.6299895;22.296;23.000;1596818277;0
1596818327;22.700;22.6514478;22.296;22.800;1596818327;0
1596818377;22.700;22.6721158;22.298;22.900;1596818377;0
1596818427;22.700;22.6890164;22.301;22.800;1596818427;0
1596818477;22.700;22.6991723;22.306;22.700;1596818477;0
1596818527;22.700;22.7000560;22.311;22.600;1596818527;0
1596818577;22.700;22.6921294;22.314;22.600;1596818577;0
1596818627;22.700;22.6770737;22.312;22.400;1596818627;0
1596818677;22.700;22.6565737;22.305;22.300;1596818677;0
1596818727;22.700;22.6323142;22.291;22.300;1596818727;0
1596818777;22.700;22.6059802;22.271;22.100;1596818777;0
1596818827;22.700;22.5792585;22.248;22.500;1596818827;0
1596818877;22.700;22.5538541;22.226;22.400;1596818877;0
1596818927;22.700;22.5314801;22.208;22.200;1596818927;0
1596818977;22.700;22.5138498;22.200;22.300;1596818977;0
1596819027;22.700;22.5026766;22.203;22.200;1596819028;-1
1596819077;22.700;22.4996736;22.218;22.300;1596819078;-1
1596819127;22.700;22.5060725;22.240;22.400;1596819128;-1
1596819177;22.700;22.5201654;22.264;22.200;1596819178;-1
1596819227;22.700;22.5391368;22.285;22.200;1596819228;-1
1596819277;22.700;22.5601689;22.298;22.400;1596819278;-1
1596819327;22.700;22.5804441;22.298;22.200;1596819328;-1
1596819377;22.700;22.5971445;22.286;22.100;1596819378;-1
1596819427;22.700;22.6077924;22.265;22.300;1596819428;-1
1596819477;22.700;22.6125494;22.242;22.200;1596819478;-1
1596819527;22.700;22.6128119;22.220;22.100;1596819528;-1
1596819577;22.700;22.6099831;22.204;22.200;1596819578;-1
1596819627;22.700;22.6054663;22.200;22.000;1596819628;-1
1596819677;22.700;22.6006647;22.207;22.000;1596819678;-1
1596819727;22.700;22.5968420;22.224;22.000;1596819728;-1
1596819777;22.700;22.5943757;22.246;22.100;1596819778;-1
1596819828;22.700;22.5932970;22.269;22.100;1596819828;0
1596819878;22.700;22.5936365;22.292;21.800;1596819878;0
1596819928;22.700;22.5954248;22.309;22.000;1596819928;0
1596819978;22.700;22.5986923;22.319;22.100;1596819978;0
1596820028;22.700;22.6033810;22.324;22.000;1596820028;0
1596820078;22.700;22.6084938;22.323;22.100;1596820078;0
1596820128;22.700;22.6124678;22.316;22.100;1596820128;0
1596820178;22.700;22.6137325;22.306;22.000;1596820178;0
1596820228;22.700;22.6107172;22.291;22.000;1596820228;0
1596820278;22.700;22.6018514;22.273;21.900;1596820278;0
1596820328;22.700;22.5860714;22.254;22.000;1596820328;0
1596820378;22.700;22.5654535;22.235;21.900;1596820378;0
1596820428;22.700;22.5432743;22.218;21.800;1596820428;0
1596820478;22.700;22.5228131;22.204;21.900;1596820478;0
1596820528;22.700;22.5073492;22.195;21.900;1596820528;0
1596820578;22.700;22.5001617;22.191;21.900;1596820578;0
1596820628;22.700;22.5039235;22.190;21.900;1596820629;-1
1596820678;22.700;22.5171006;22.192;21.900;1596820679;-1
1596820728;22.700;22.5363752;22.195;21.700;1596820729;-1
1596820778;22.700;22.5584232;22.199;21.800;1596820779;-1
1596820828;22.700;22.5799204;22.201;21.700;1596820829;-1
1596820878;22.700;22.5975427;22.203;21.700;1596820879;-1
1596820928;22.700;22.6084317;22.203;21.700;1596820929;-1
1596820978;22.700;22.6129229;22.202;21.700;1596820979;-1
1596821028;22.700;22.6126916;22.202;21.600;1596821029;-1
1596821078;22.700;22.6094174;22.201;21.600;1596821079;-1
1596821128;22.700;22.6047803;22.200;21.600;1596821129;-1
1596821178;22.700;22.6004599;22.199;21.600;1596821179;-1
1596821228;22.700;22.5978930;22.198;21.600;1596821229;-1
1596821278;22.700;22.5970625;22.198;21.500;1596821279;-1
1596821328;22.700;22.5974133;22.199;21.500;1596821329;-1
1596821378;22.700;22.5983894;22.199;21.500;1596821379;-1
1596821429;22.700;22.5994348;22.201;21.500;1596821429;0
1596821479;22.700;22.5999934;22.202;21.500;1596821479;0
1596821529;22.700;22.5996168;22.203;21.500;1596821529;0
1596821579;22.700;22.5985765;22.204;21.400;1596821579;0
1596821629;22.700;22.5974398;22.204;21.400;1596821629;0
1596821679;22.700;22.5967749;22.202;21.400;1596821679;0
1596821729;22.700;22.5971498;22.199;21.400;1596821729;0
1596821779;22.700;22.5991327;22.194;21.400;1596821779;0
1596821829;22.700;22.6031361;22.189;21.400;1596821829;0
1596821879;22.701;22.6081478;22.186;21.400;1596821879;0
1596821929;22.701;22.6123907;22.186;21.400;1596821929;0
1596821979;22.701;22.6140807;22.191;21.400;1596821979;0
1596822029;22.701;22.6114335;22.203;21.300;1596822029;0
1596822079;22.700;22.6026649;22.222;21.300;1596822079;0
1596822129;22.698;22.5864559;22.245;21.300;1596822129;0
1596822179;22.697;22.5649432;22.267;21.200;1596822179;0
1596822229;22.696;22.5418178;22.286;21.300;1596822230;-1
1596822279;22.697;22.5207785;22.298;21.300;1596822280;-1
1596822329;22.698;22.5055238;22.299;21.300;1596822330;-1
1596822379;22.701;22.4997525;22.289;21.300;1596822380;-1
1596822429;22.706;22.5063970;22.271;21.300;1596822430;-1
1596822479;22.711;22.5231176;22.249;21.300;1596822480;-1
1596822529;22.713;22.5453559;22.227;21.300;1596822530;-1
1596822579;22.713;22.5685456;22.207;21.300;1596822580;-1
1596822629;22.707;22.5881203;22.194;21.300;1596822630;-1
1596822679;22.695;22.5995139;22.188;21.300;1596822680;-1
1596822729;22.676;22.5991138;22.186;21.300;1596822730;-1
1596822779;22.654;22.5883716;22.189;21.300;1596822780;-1
1596822829;22.633;22.5704132;22.194;21.200;1596822830;-1
1596822879;22.614;22.5483652;22.199;21.200;1596822880;-1
1596822929;22.602;22.5253545;22.202;21.200;1596822930;-1
1596822979;22.601;22.5045081;22.204;21.200;1596822980;-1
1596823030;22.610;22.4887269;22.204;21.200;1596823030;0
1596823080;22.627;22.4789471;22.203;21.000;1596823080;0
1596823130;22.648;22.4750930;22.202;21.200;1596823130;0
1596823180;22.670;22.4770802;22.200;21.200;1596823180;0
1596823230;22.690;22.4848247;22.200;21.200;1596823230;0
1596823280;22.704;22.4982422;22.199;21.200;1596823280;0
1596823330;22.712;22.5169244;22.199;21.200;1596823330;0
1596823380;22.713;22.5386744;22.199;21.200;1596823380;0
1596823430;22.711;22.5606826;22.199;21.100;1596823430;0
1596823480;22.707;22.5801384;22.200;21.200;1596823480;0
1596823530;22.703;22.5942316;22.200;21.200;1596823530;0
1596823580;22.699;22.6001516;22.200;21.000;1596823580;0
1596823630;22.697;22.5955025;22.200;21.200;1596823630;0
1596823680;22.697;22.5816502;22.200;21.200;1596823680;0
1596823730;22.698;22.5619652;22.200;21.200;1596823730;0
1596823780;22.699;22.5398366;22.200;21.200;1596823780;0
1596823830;22.700;22.5186536;22.200;21.100;1596823831;-1
1596823880;22.700;22.5018054;22.200;21.100;1596823881;-1
1596823930;22.700;22.4921049;22.200;21.100;1596823931;-1
1596823980;22.699;22.4888541;22.200;21.100;1596823981;-1
1596824030;22.698;22.4900324;22.200;21.100;1596824031;-1
1596824080;22.698;22.4936166;22.200;21.100;1596824081;-1
1596824130;22.699;22.4975835;22.200;20.900;1596824131;-1
1596824180;22.701;22.4999100;22.200;21.000;1596824181;-1
1596824230;22.704;22.4988844;22.200;21.100;1596824231;-1
1596824280;22.708;22.4953736;22.200;21.100;1596824281;-1
1596824330;22.710;22.4915183;22.200;20.800;1596824331;-1
1596824380;22.710;22.4894684;22.200;20.800;1596824381;-1
1596824430;22.705;22.4913737;22.200;21.000;1596824431;-1
1596824480;22.695;22.4993842;22.200;21.000;1596824481;-1
1596824530;22.680;22.5148543;22.200;20.800;1596824531;-1
1596824580;22.662;22.5354271;22.200;21.000;1596824581;-1
1596824631;22.643;22.5576634;22.200;21.000;1596824631;0
1596824681;22.624;22.5781238;22.200;20.700;1596824681;0
1596824731;22.608;22.5933693;22.200;20.900;1596824731;0
1596824781;22.597;22.5999606;22.200;21.000;1596824781;0
1596824831;22.591;22.5954262;22.200;20.900;1596824831;0
1596824881;22.590;22.5817610;22.200;20.900;1596824881;0
1596824931;22.591;22.5622475;22.200;20.900;1596824931;0
1596824981;22.594;22.5401680;22.200;20.900;1596824981;0
1596825031;22.598;22.5188051;22.200;20.900;1596825031;0
1596825081;22.601;22.5014412;22.200;20.900;1596825081;0
1596825131;22.603;22.4907757;22.200;20.900;1596825131;0
1596825181;22.603;22.4863176;22.200;20.900;1596825181;0
1596825231;22.602;22.4864902;22.200;20.900;1596825231;0
1596825281;22.602;22.4897159;22.200;20.800;1596825281;0
1596825331;22.600;22.4944170;22.200;20.800;1596825331;0
1596825381;22.600;22.4990160;22.200;20.700;1596825381;0
1596825431;22.599;22.5020723;22.200;20.800;1596825432;-1
1596825481;22.599;22.5033793;22.200;20.800;1596825482;-1
1596825531;22.599;22.5033830;22.200;20.500;1596825532;-1
1596825581;22.600;22.5025356;22.200;20.700;1596825582;-1
1596825631;22.600;22.5012891;22.200;20.800;1596825632;-1
1596825681;22.600;22.5000954;22.200;20.800;1596825682;-1
1596825731;22.600;22.4993371;22.200;20.600;1596825732;-1
1596825781;22.600;22.4990240;22.200;20.800;1596825782;-1
1596825831;22.600;22.4990421;22.200;20.800;1596825832;-1
1596825881;22.600;22.4992774;22.200;20.800;1596825882;-1
1596825931;22.600;22.4996156;22.200;20.800;1596825932;-1
1596825981;22.600;22.4999428;22.200;20.800;1596825982;-1
1596826031;22.600;22.5001566;22.200;20.800;1596826032;-1
1596826081;22.600;22.5002466;22.200;20.500;1596826082;-1
1596826131;22.600;22.5002444;22.200;20.700;1596826132;-1
1596826181;22.600;22.5001822;22.200;20.700;1596826182;-1
1596826232;22.600;22.5000922;22.200;20.700;1596826232;0
1596826282;22.600;22.5000063;22.200;20.700;1596826282;0
1596826332;22.600;22.4999517;22.200;20.500;1596826332;0
1596826382;22.600;22.4999288;22.200;20.700;1596826382;0
1596826432;22.600;22.4999297;22.200;20.700;1596826432;0
1596826482;22.600;22.4999462;22.200;20.700;1596826482;0
1596826532;22.600;22.4999704;22.200;20.700;1596826532;0
1596826582;22.600;22.4999941;22.200;20.700;1596826582;0
1596826632;22.600;22.5000099;22.200;20.700;1596826632;0
1596826682;22.600;22.5000165;22.200;20.500;1596826682;0
1596826732;22.600;22.5000164;22.200;20.700;1596826732;0
1596826782;22.600;22.5000120;22.200;20.700;1596826782;0
1596826832;22.600;22.5000059;22.200;20.600;1596826914;-82
1596826882;22.600;22.5000004;22.200;20.600;1596826914;-32
1596826932;22.600;22.4999977;22.201;20.600;1596826932;0
1596826982;22.600;22.4999975;22.201;20.600;1596826983;-1
1596827032;22.600;22.4999988;22.201;20.600;1596827033;-1
1596827082;22.600;22.5000004;22.200;20.600;1596827083;-1
1596827132;22.600;22.5000014;22.200;20.600;1596827133;-1
1596827182;22.600;22.5000007;22.199;20.600;1596827183;-1
1596827232;22.600;22.4999974;22.198;20.600;1596827233;-1
1596827282;22.600;22.4999926;22.197;20.500;1596827283;-1
1596827332;22.600;22.4999882;22.198;20.500;1596827333;-1
1596827382;22.600;22.4999863;22.199;20.600;1596827383;-1
1596827432;22.600;22.4999890;22.202;20.600;1596827433;-1
