ts;tr5;tr6;tr7;tw;twt;deltat
1596445282;21.300;21.3000023;20.800;21.500;1596445282;0
1596445305;21.300;21.3000007;20.800;21.600;1596445305;0
1596445328;21.300;21.2999992;20.800;21.700;1596445328;0
1596445350;21.300;21.2999978;20.800;21.400;1596445351;-1
1596445373;21.300;21.2999965;20.800;21.200;1596445374;-1
1596445396;21.300;21.2999954;20.800;21.000;1596445396;0
1596445419;21.300;21.2999945;20.800;20.900;1596445419;0
1596445441;21.300;21.2999939;20.800;20.800;1596445442;-1
1596445464;21.300;21.2999935;20.800;20.700;1596445465;-1
1596445487;21.300;21.2999934;20.800;20.600;1596445487;0
1596445510;21.300;21.2999936;20.800;20.500;1596445510;0
1596445532;21.300;21.2999943;20.800;20.400;1596445533;-1
1596445555;21.300;21.2999953;20.800;20.300;1596445556;-1
1596445578;21.300;21.2999968;20.800;20.300;1596445578;0
1596445601;21.300;21.2999987;20.800;20.300;1596445601;0
1596445623;21.300;21.3000012;20.800;20.300;1596445624;-1
1596445646;21.300;21.3000041;20.800;20.100;1596445647;-1
1596445669;21.300;21.3000072;20.800;20.200;1596445669;0
1596445692;21.300;21.3000103;20.800;20.100;1596445693;-1
1596445714;21.300;21.3000133;20.800;20.000;1596445715;-1
1596445737;21.300;21.3000158;20.800;19.900;1596445738;-1
1596445760;21.300;21.3000178;20.800;19.900;1596445760;0
1596445783;21.300;21.3000190;20.800;19.900;1596445783;0
1596445806;21.300;21.3000192;20.800;19.900;1596445806;0
1596445828;21.300;21.3000182;20.800;19.800;1596445829;-1
1596445851;21.300;21.3000158;20.800;19.700;1596445852;-1
1596445874;21.300;21.3000117;20.800;19.600;1596445874;0
1596445897;21.300;21.3000059;20.800;19.600;1596445897;0
1596445919;21.300;21.2999980;20.800;19.600;1596445920;-1
1596445942;21.300;21.2999882;20.800;19.600;1596445943;-1
1596445965;21.300;21.2999772;20.800;19.600;1596445965;0
1596445988;21.300;21.2999658;20.800;19.500;1596445988;0
1596446010;21.300;21.2999548;20.800;19.600;1596446011;-1
1596446033;21.300;21.2999449;20.800;19.500;1596446034;-1
1596446056;21.300;21.2999371;20.800;19.700;1596446056;0
1596446079;21.300;21.2999320;20.800;19.700;1596446079;0
1596446101;21.300;21.2999305;20.800;19.600;1596446102;-1
1596446124;21.300;21.2999334;20.800;19.500;1596446125;-1
1596446147;21.300;21.2999414;20.800;19.500;1596446147;0
1596446170;21.300;21.2999554;20.800;19.400;1596446170;0
1596446192;21.300;21.2999762;20.800;19.400;1596446193;-1
1596446215;21.300;21.3000045;20.800;19.400;1596446216;-1
1596446238;21.300;21.3000402;20.800;19.400;1596446238;0
1596446261;21.300;21.3000808;20.800;19.400;1596446261;0
1596446283;21.300;21.3001234;20.800;19.400;1596446284;-1
1596446306;21.300;21.3001650;20.800;19.400;1596446307;-1
1596446329;21.300;21.3002028;20.800;19.200;1596446330;-1
1596446352;21.300;21.3002337;20.800;19.400;1596446352;0
1596446375;21.300;21.3002550;20.800;19.400;1596446375;0
1596446397;21.300;21.3002636;20.800;19.300;1596446398;-1
1596446420;21.300;21.3002567;20.800;19.400;1596446421;-1
1596446443;21.300;21.3002312;20.800;19.500;1596446443;0
1596446466;21.300;21.3001844;20.800;19.500;1596446466;0
1596446488;21.300;21.3001132;20.800;19.700;1596446489;-1
1596446511;21.300;21.3000147;20.800;20.000;1596446512;-1
1596446534;21.300;21.2998876;20.800;20.100;1596446534;0
1596446557;21.299;21.2997391;20.800;20.000;1596446557;0
1596446579;21.299;21.2995798;20.800;20.200;1596446580;-1
1596446602;21.299;21.2994203;20.800;20.200;1596446603;-1
1596446625;21.299;21.2992711;20.800;20.200;1596446625;0
1596446648;21.299;21.2991429;20.800;20.400;1596446648;0
1596446670;21.299;21.2990460;20.800;20.400;1596446671;-1
1596446693;21.299;21.2989912;20.800;20.400;1596446694;-1
1596446716;21.299;21.2989889;20.800;20.300;1596446716;0
1596446739;21.299;21.2990498;20.800;20.400;1596446739;0
1596446761;21.300;21.2991843;20.800;20.700;1596446762;-1
1596446784;21.300;21.2994031;20.800;20.800;1596446785;-1
1596446807;21.301;21.2997167;20.799;21.000;1596446807;0
1596446830;21.301;21.3001354;20.799;21.200;1596446830;0
1596446853;21.302;21.3006511;20.799;21.600;1596446853;0
1596446875;21.302;21.3012237;20.799;21.700;1596446876;-1
1596446898;21.303;21.3018102;20.799;21.700;1596446899;-1
1596446921;21.303;21.3023675;20.799;21.500;1596446921;0
1596446944;21.304;21.3028525;20.799;21.400;1596446944;0
1596446966;21.304;21.3032223;20.799;21.400;1596446967;-1
1596446989;21.304;21.3034336;20.799;21.400;1596446990;-1
1596447012;21.303;21.3034435;20.800;21.200;1596447012;0
1596447035;21.303;21.3032088;20.800;21.300;1596447035;0
1596447057;21.301;21.3026865;20.801;21.300;1596447058;-1
1596447080;21.300;21.3018335;20.801;21.100;1596447081;-1
1596447103;21.298;21.3006067;20.802;21.200;1596447103;0
1596447126;21.296;21.2989702;20.803;21.300;1596447126;0
1596447148;21.294;21.2969935;20.803;21.300;1596447149;-1
1596447171;21.292;21.2948278;20.803;21.100;1596447172;-1
1596447194;21.290;21.2926264;20.804;21.000;1596447194;0
1596447217;21.288;21.2905428;20.804;20.800;1596447217;0
1596447239;21.287;21.2887302;20.803;20.600;1596447240;-1
1596447262;21.286;21.2873420;20.803;20.500;1596447263;-1
1596447285;21.287;21.2865314;20.802;20.800;1596447285;0
1596447308;21.288;21.2864518;20.801;20.700;1596447308;0
1596447330;21.290;21.2872565;20.799;20.600;1596447331;-1
1596447353;21.294;21.2890989;20.797;20.600;1596447354;-1
1596447376;21.299;21.2921323;20.795;20.600;1596447377;-1
1596447399;21.305;21.2965100;20.793;20.900;1596447399;0
1596447422;21.313;21.3023812;20.791;21.000;1596447422;0
1596447444;21.322;21.3097109;20.789;21.000;1596447445;-1
1596447467;21.332;21.3182077;20.787;20.900;1596447468;-1
1596447490;21.342;21.3275615;20.786;20.800;1596447490;0
1596447513;21.352;21.3374618;20.786;20.700;1596447513;0
1596447535;21.362;21.3475986;20.787;20.600;1596447536;-1
1596447558;21.372;21.3576616;20.789;20.500;1596447559;-1
1596447581;21.380;21.3673405;20.792;20.400;1596447581;0
1596447604;21.388;21.3763251;20.796;20.400;1596447604;0
1596447626;21.394;21.3843052;20.801;20.100;1596447627;-1
1596447649;21.398;21.3909705;20.809;20.400;1596447650;-1
1596447672;21.400;21.3960108;20.817;20.100;1596447672;0
1596447695;21.400;21.3991159;20.827;20.300;1596447695;0
1596447717;21.397;21.3999756;20.836;20.300;1596447718;-1
1596447740;21.392;21.3984203;20.847;20.200;1596447741;-1
1596447763;21.386;21.3946904;20.857;20.200;1596447763;0
1596447786;21.378;21.3891008;20.867;20.100;1596447786;0
1596447808;21.369;21.3819664;20.876;20.100;1596447809;-1
1596447831;21.359;21.3736019;20.884;20.100;1596447832;-1
1596447854;21.349;21.3643222;20.891;20.000;1596447854;0
1596447877;21.339;21.3544422;20.896;20.000;1596447877;0
1596447900;21.329;21.3442767;20.899;20.200;1596447900;0
1596447922;21.319;21.3341405;20.900;20.200;1596447923;-1
1596447945;21.311;21.3243484;20.899;20.200;1596447946;-1
1596447968;21.304;21.3152154;20.895;20.100;1596447968;0
1596447991;21.298;21.3070563;20.889;20.100;1596447991;0
1596448013;21.294;21.3001858;20.882;20.100;1596448014;-1
1596448036;21.291;21.2948472;20.874;20.100;1596448037;-1
1596448059;21.289;21.2909692;20.865;20.100;1596448059;0
1596448082;21.289;21.2883946;20.855;20.000;1596448082;0
1596448104;21.289;21.2869662;20.845;20.000;1596448105;-1
1596448127;21.291;21.2865265;20.835;20.000;1596448128;-1
1596448150;21.292;21.2869185;20.825;19.900;1596448150;0
1596448173;21.294;21.2879847;20.816;20.000;1596448173;0
1596448195;21.296;21.2895680;20.808;20.000;1596448196;-1
1596448218;21.298;21.2915110;20.801;20.100;1596448219;-1
1596448241;21.299;21.2936565;20.796;20.000;1596448241;0
1596448264;21.300;21.2958472;20.792;20.100;1596448264;0
1596448286;21.300;21.2979258;20.790;20.100;1596448287;-1
1596448309;21.299;21.2997351;20.789;20.100;1596448310;-1
1596448332;21.298;21.3011377;20.789;20.100;1596448332;0
1596448355;21.296;21.3021289;20.789;20.100;1596448355;0
1596448377;21.294;21.3027582;20.790;20.000;1596448378;-1
1596448400;21.292;21.3030751;20.792;20.200;1596448401;-1
1596448423;21.291;21.3031293;20.794;20.300;1596448424;-1
1596448446;21.289;21.3029705;20.796;20.400;1596448446;0
1596448469;21.289;21.3026481;20.798;20.300;1596448469;0
1596448491;21.289;21.3022119;20.799;20.600;1596448492;-1
1596448514;21.290;21.3017114;20.800;20.600;1596448515;-1
1596448537;21.292;21.3011963;20.800;20.700;1596448537;0
1596448560;21.296;21.3007162;20.800;20.600;1596448560;0
1596448582;21.301;21.3003206;20.799;20.900;1596448583;-1
1596448605;21.308;21.3000593;20.797;20.900;1596448606;-1
1596448628;21.316;21.2999789;20.796;21.000;1596448628;0
1596448651;21.326;21.3000781;20.795;21.200;1596448651;0
1596448673;21.336;21.3003143;20.793;21.300;1596448674;-1
1596448696;21.346;21.3006440;20.792;21.200;1596448697;-1
1596448719;21.357;21.3010234;20.792;21.100;1596448719;0
1596448742;21.367;21.3014088;20.792;21.300;1596448742;0
1596448764;21.376;21.3017565;20.793;21.300;1596448765;-1
1596448787;21.385;21.3020230;20.795;21.600;1596448788;-1
1596448810;21.392;21.3021644;20.798;21.600;1596448810;0
1596448833;21.397;21.3021372;20.802;21.800;1596448833;0
1596448855;21.400;21.3018976;20.808;21.800;1596448856;-1
1596448878;21.400;21.3014019;20.815;21.600;1596448879;-1
1596448901;21.398;21.3006065;20.822;21.800;1596448901;0
1596448924;21.393;21.2994700;20.830;21.500;1596448924;0
1596448947;21.386;21.2980236;20.839;21.800;1596448947;0
1596448969;21.378;21.2963867;20.848;21.700;1596448970;-1
1596448992;21.368;21.2946839;20.857;21.800;1596448993;-1
1596449015;21.358;21.2930397;20.866;21.600;1596449015;0
1596449038;21.347;21.2915788;20.874;21.700;1596449038;0
1596449060;21.336;21.2904257;20.882;22.000;1596449061;-1
1596449083;21.326;21.2897050;20.889;21.900;1596449084;-1
1596449106;21.317;21.2895413;20.896;21.700;1596449106;0
1596449129;21.310;21.2900592;20.901;21.600;1596449129;0
1596449151;21.304;21.2913831;20.905;21.600;1596449152;-1
1596449174;21.300;21.2936378;20.908;21.500;1596449175;-1
1596449197;21.300;21.2969478;20.910;21.400;1596449197;0
1596449220;21.302;21.3014363;20.911;21.500;1596449220;0
1596449242;21.306;21.3071186;20.912;21.600;1596449243;-1
1596449265;21.312;21.3138222;20.911;21.500;1596449266;-1
1596449288;21.320;21.3213561;20.910;21.400;1596449288;0
1596449311;21.329;21.3295292;20.909;21.400;1596449311;0
1596449333;21.339;21.3381503;20.907;21.300;1596449334;-1
1596449356;21.349;21.3470284;20.905;21.400;1596449357;-1
1596449379;21.360;21.3559724;20.904;21.500;1596449379;0
1596449402;21.370;21.3647913;20.902;21.500;1596449402;0
1596449424;21.380;21.3732938;20.900;21.500;1596449425;-1
1596449447;21.389;21.3812889;20.898;21.600;1596449448;-1
1596449470;21.397;21.3885856;20.897;21.600;1596449471;-1
1596449493;21.403;21.3949928;20.896;21.800;1596449493;0
1596449516;21.408;21.4003192;20.895;21.700;1596449516;0
1596449538;21.411;21.4044371;20.894;21.700;1596449539;-1
1596449561;21.414;21.4074247;20.894;21.700;1596449562;-1
1596449584;21.414;21.4094028;20.894;21.800;1596449584;0
1596449607;21.414;21.4104920;20.894;21.900;1596449607;0
1596449629;21.414;21.4108131;20.895;21.900;1596449630;-1
1596449652;21.412;21.4104867;20.895;21.900;1596449653;-1
1596449675;21.410;21.4096334;20.897;21.900;1596449675;0
1596449698;21.408;21.4083739;20.898;21.800;1596449698;0
1596449720;21.406;21.4068289;20.900;21.500;1596449721;-1
1596449743;21.403;21.4051191;20.902;21.600;1596449744;-1
1596449766;21.401;21.4033651;20.904;21.700;1596449766;0
1596449789;21.399;21.4016876;20.907;21.700;1596449789;0
1596449811;21.398;21.4002072;20.909;21.700;1596449812;-1
1596449834;21.397;21.3990295;20.911;21.600;1596449835;-1
1596449857;21.396;21.3981613;20.913;21.600;1596449857;0
1596449880;21.396;21.3975707;20.914;21.700;1596449880;0
1596449902;21.396;21.3972254;20.915;21.700;1596449903;-1
1596449925;21.396;21.3970932;20.914;21.600;1596449926;-1
1596449948;21.397;21.3971419;20.913;21.700;1596449948;0
1596449971;21.397;21.3973394;20.911;21.800;1596449971;0
1596449994;21.398;21.3976535;20.907;21.900;1596449994;0
1596450016;21.398;21.3980519;20.902;22.000;1596450017;-1
1596450039;21.399;21.3985024;20.896;22.000;1596450040;-1
1596450062;21.400;21.3989730;20.888;22.100;1596450062;0
1596450085;21.400;21.3994313;20.879;22.200;1596450085;0
1596450107;21.400;21.3998451;20.869;22.400;1596450108;-1
1596450130;21.401;21.4001837;20.859;22.300;1596450131;-1
1596450153;21.401;21.4004374;20.849;22.100;1596450153;0
1596450176;21.401;21.4006145;20.839;22.000;1596450176;0
1596450198;21.401;21.4007234;20.829;22.400;1596450199;-1
1596450221;21.401;21.4007730;20.820;22.400;1596450222;-1
1596450244;21.401;21.4007718;20.813;22.300;1596450244;0
1596450267;21.401;21.4007286;20.807;22.200;1596450267;0
1596450289;21.401;21.4006518;20.802;21.800;1596450290;-1
1596450312;21.400;21.4005503;20.800;21.700;1596450313;-1
1596450335;21.400;21.4004326;20.800;22.100;1596450335;0
1596450358;21.400;21.4003073;20.803;22.200;1596450358;0
1596450380;21.400;21.4001833;20.808;22.200;1596450381;-1
1596450403;21.400;21.4000690;20.814;22.100;1596450404;-1
1596450426;21.400;21.3999731;20.822;22.000;1596450426;0
1596450449;21.400;21.3999003;20.830;21.800;1596450449;0
1596450471;21.400;21.3998489;20.840;21.700;1596450472;-1
1596450494;21.400;21.3998164;20.850;21.900;1596450495;-1
1596450517;21.400;21.3998004;20.860;21.800;1596450518;-1
1596450540;21.400;21.3997986;20.870;21.600;1596450540;0
1596450563;21.400;21.3998086;20.880;21.500;1596450563;0
1596450585;21.400;21.3998280;20.889;21.500;1596450586;-1
1596450608;21.400;21.3998545;20.896;21.500;1596450609;-1
1596450631;21.400;21.3998855;20.902;21.400;1596450631;0
1596450654;21.400;21.3999188;20.907;21.300;1596450654;0
1596450676;21.400;21.3999519;20.910;21.200;1596450677;-1
1596450699;21.400;21.3999825;20.913;21.200;1596450700;-1
1596450722;21.400;21.4000082;20.913;21.200;1596450722;0
1596450745;21.400;21.4000277;20.914;21.200;1596450745;0
1596450767;21.400;21.4000416;20.913;21.200;1596450768;-1
1596450790;21.400;21.4000505;20.912;21.200;1596450791;-1
1596450813;21.400;21.4000549;20.910;21.400;1596450813;0
1596450836;21.400;21.4000556;20.908;21.400;1596450836;0
1596450858;21.400;21.4000531;20.905;21.400;1596450859;-1
1596450881;21.400;21.4000480;20.903;21.500;1596450882;-1
1596450904;21.400;21.4000409;20.901;21.700;1596450904;0
1596450927;21.400;21.4000326;20.900;21.700;1596450927;0
1596450949;21.400;21.4000235;20.898;21.600;1596450950;-1
1596450972;21.400;21.4000144;20.897;21.600;1596450973;-1
1596450995;21.400;21.4000057;20.897;21.500;1596450995;0
1596451018;21.400;21.3999983;20.896;21.400;1596451018;0
1596451041;21.400;21.3999923;20.896;21.300;1596451041;0
1596451063;21.400;21.3999878;20.897;21.200;1596451064;-1
1596451086;21.400;21.3999846;20.897;21.100;1596451087;-1
1596451109;21.400;21.3999827;20.897;21.000;1596451109;0
1596451132;21.400;21.3999819;20.898;20.900;1596451132;0
1596451154;21.400;21.3999820;20.898;20.900;1596451155;-1
1596451177;21.400;21.3999830;20.899;20.800;1596451178;-1
1596451200;21.400;21.3999847;20.900;20.800;1596451200;0
1596451223;21.400;21.3999870;20.900;21.000;1596451223;0
1596451245;21.400;21.3999898;20.900;21.100;1596451246;-1
1596451268;21.400;21.3999930;20.901;21.100;1596451269;-1
1596451291;21.400;21.3999964;20.901;21.100;1596451291;0
1596451314;21.400;21.3999999;20.901;21.100;1596451314;0
1596451336;21.400;21.4000035;20.901;21.300;1596451337;-1
1596451359;21.399;21.4000069;20.901;21.200;1596451360;-1
1596451382;21.399;21.4000101;20.901;21.300;1596451382;0
1596451405;21.399;21.4000129;20.901;21.300;1596451405;0
1596451427;21.399;21.4000152;20.901;21.500;1596451428;-1
1596451450;21.399;21.4000169;20.900;21.800;1596451451;-1
1596451473;21.399;21.4000179;20.900;21.900;1596451473;0
1596451496;21.399;21.4000179;20.900;21.900;1596451496;0
1596451518;21.399;21.4000170;20.900;21.800;1596451519;-1
1596451541;21.399;21.4000150;20.900;21.900;1596451542;-1
1596451564;21.400;21.4000116;20.900;22.000;1596451565;-1
1596451587;21.400;21.4000070;20.900;22.000;1596451587;0
1596451610;21.401;21.4000008;20.900;22.000;1596451610;0
1596451632;21.401;21.3999930;20.900;22.100;1596451633;-1
1596451655;21.402;21.3999842;20.900;22.200;1596451656;-1
1596451678;21.403;21.3999749;20.900;22.300;1596451678;0
1596451701;21.403;21.3999658;20.900;22.200;1596451701;0
1596451723;21.404;21.3999573;20.900;22.200;1596451724;-1
1596451746;21.404;21.3999503;20.900;22.100;1596451747;-1
1596451769;21.404;21.3999452;20.900;22.200;1596451769;0
1596451792;21.404;21.3999428;20.900;22.200;1596451792;0
1596451814;21.403;21.3999435;20.900;22.100;1596451815;-1
1596451837;21.402;21.3999481;20.900;22.100;1596451838;-1
1596451860;21.401;21.3999571;20.900;22.200;1596451860;0
1596451883;21.400;21.3999712;20.900;22.200;1596451883;0
1596451905;21.398;21.3999910;20.900;22.300;1596451906;-1
1596451928;21.396;21.4000169;20.900;22.300;1596451929;-1
1596451951;21.393;21.4000478;20.899;22.500;1596451951;0
1596451974;21.391;21.4000814;20.899;22.400;1596451974;0
1596451996;21.389;21.4001154;20.899;22.400;1596451997;-1
1596452019;21.387;21.4001473;20.899;22.400;1596452020;-1
1596452042;21.386;21.4001747;20.899;22.300;1596452042;0
1596452065;21.386;21.4001954;20.899;22.200;1596452065;0
1596452088;21.386;21.4002070;20.900;22.100;1596452088;0
1596452110;21.388;21.4002070;20.900;22.100;1596452111;-1
1596452133;21.390;21.4001932;20.900;22.000;1596452134;-1
1596452156;21.394;21.4001631;20.901;21.900;1596452156;0
1596452179;21.400;21.4001144;20.901;21.800;1596452179;0
1596452201;21.407;21.4000447;20.902;21.600;1596452202;-1
1596452224;21.416;21.3999519;20.902;21.600;1596452225;-1
1596452247;21.425;21.3998391;20.902;21.600;1596452247;0
1596452270;21.435;21.3997149;20.903;21.600;1596452270;0
1596452292;21.446;21.3995882;20.903;21.500;1596452293;-1
1596452315;21.457;21.3994677;20.903;21.500;1596452316;-1
1596452338;21.467;21.3993624;20.903;21.500;1596452338;0
1596452361;21.476;21.3992811;20.902;21.400;1596452361;0
1596452383;21.484;21.3992326;20.902;21.400;1596452384;-1
1596452406;21.491;21.3992259;20.901;21.400;1596452407;-1
1596452429;21.497;21.3992697;20.899;21.400;1596452429;0
1596452452;21.500;21.3993729;20.898;21.400;1596452452;0
1596452474;21.500;21.3995443;20.896;21.000;1596452475;-1
1596452497;21.498;21.3997928;20.894;21.100;1596452498;-1
1596452520;21.493;21.4001270;20.893;21.400;1596452520;0
1596452543;21.487;21.4005395;20.891;21.400;1596452543;0
1596452565;21.478;21.4009993;20.890;21.300;1596452566;-1
1596452588;21.469;21.4014736;20.889;21.200;1596452589;-1
1596452611;21.458;21.4019294;20.889;21.100;1596452612;-1
1596452634;21.448;21.4023338;20.890;21.100;1596452634;0
1596452657;21.437;21.4026540;20.891;21.100;1596452657;0
1596452679;21.427;21.4028571;20.893;21.200;1596452680;-1
1596452702;21.418;21.4029103;20.896;21.300;1596452703;-1
1596452725;21.410;21.4027805;20.901;21.400;1596452725;0
1596452748;21.404;21.4024350;20.906;21.400;1596452748;0
1596452770;21.401;21.4018408;20.913;21.400;1596452771;-1
1596452793;21.400;21.4009651;20.921;21.300;1596452794;-1
1596452816;21.401;21.3997751;20.929;21.200;1596452816;0
1596452839;21.405;21.3982787;20.937;20.900;1596452839;0
1596452861;21.411;21.3965827;20.946;21.100;1596452862;-1
1596452884;21.419;21.3948088;20.955;21.300;1596452885;-1
1596452907;21.427;21.3930783;20.964;21.600;1596452907;0
1596452930;21.437;21.3915130;20.973;21.800;1596452930;0
1596452952;21.447;21.3902344;20.981;21.800;1596452953;-1
1596452975;21.458;21.3893641;20.988;21.700;1596452976;-1
1596452998;21.468;21.3890236;20.995;21.700;1596452998;0
1596453021;21.478;21.3893346;21.000;21.700;1596453021;0
1596453043;21.487;21.3904185;21.004;21.500;1596453044;-1
1596453066;21.496;21.3923970;21.007;21.600;1596453067;-1
1596453089;21.502;21.3953917;21.009;21.800;1596453089;0
1596453112;21.507;21.3995240;21.011;21.700;1596453112;0
1596453135;21.511;21.4048771;21.011;21.900;1596453135;0
1596453157;21.513;21.4113264;21.011;22.000;1596453158;-1
1596453180;21.514;21.4186777;21.010;22.100;1596453181;-1
1596453203;21.514;21.4267365;21.008;22.000;1596453203;0
1596453226;21.514;21.4353087;21.007;22.100;1596453226;0
1596453248;21.512;21.4441998;21.005;22.200;1596453249;-1
1596453271;21.510;21.4532156;21.003;22.200;1596453272;-1
1596453294;21.508;21.4621617;21.002;22.000;1596453294;0
1596453317;21.506;21.4708437;21.000;21.900;1596453317;0
1596453339;21.504;21.4790675;20.999;21.800;1596453340;-1
1596453362;21.501;21.4866386;20.998;21.700;1596453363;-1
1596453385;21.500;21.4933628;20.998;21.700;1596453385;0
1596453408;21.498;21.4990457;20.997;21.800;1596453408;0
1596453430;21.497;21.5035208;20.997;21.900;1596453431;-1
1596453453;21.497;21.5068221;20.997;21.800;1596453454;-1
1596453476;21.496;21.5090714;20.998;21.800;1596453476;0
1596453499;21.496;21.5103908;20.998;21.800;1596453499;0
1596453521;21.496;21.5109023;20.998;21.800;1596453522;-1
1596453544;21.497;21.5107282;20.999;21.900;1596453545;-1
1596453567;21.497;21.5099905;20.999;22.000;1596453567;0
1596453590;21.498;21.5088114;21.000;21.900;1596453590;0
1596453612;21.498;21.5073129;21.000;21.900;1596453613;-1
1596453635;21.499;21.5056173;21.000;22.000;1596453636;-1
1596453658;21.500;21.5038465;21.000;21.900;1596453659;-1
1596453681;21.500;21.5021227;21.000;22.300;1596453681;0
1596453704;21.500;21.5005681;21.000;22.300;1596453704;0
1596453726;21.501;21.4992996;21.000;22.300;1596453727;-1
1596453749;21.501;21.4983521;21.000;22.300;1596453750;-1
1596453772;21.501;21.4976943;21.000;22.300;1596453772;0
1596453795;21.501;21.4972934;21.000;22.300;1596453795;0
1596453817;21.501;21.4971162;21.000;22.200;1596453818;-1
1596453840;21.501;21.4971298;20.999;22.200;1596453841;-1
1596453863;21.501;21.4973012;20.999;22.300;1596453863;0
1596453886;21.501;21.4975974;21.000;22.500;1596453886;0
1596453908;21.500;21.4979853;21.000;22.600;1596453909;-1
1596453931;21.500;21.4984320;21.000;22.800;1596453932;-1
1596453954;21.500;21.4989044;21.001;22.900;1596453954;0
1596453977;21.500;21.4993696;21.001;22.800;1596453977;0
1596453999;21.500;21.4997945;21.002;22.800;1596454000;-1
1596454022;21.500;21.5001467;21.002;22.900;1596454023;-1
1596454045;21.500;21.5004126;21.003;22.900;1596454045;0
1596454068;21.500;21.5005996;21.003;23.000;1596454068;0
1596454090;21.500;21.5007167;21.004;22.900;1596454091;-1
1596454113;21.500;21.5007727;21.004;22.800;1596454114;-1
1596454136;21.500;21.5007762;21.003;23.000;1596454136;0
1596454159;21.500;21.5007362;21.003;23.000;1596454159;0
1596454182;21.500;21.5006615;21.002;22.900;1596454182;0
1596454204;21.500;21.5005608;21.001;22.500;1596454205;-1
1596454227;21.500;21.5004429;20.999;22.600;1596454228;-1
1596454250;21.500;21.5003167;20.997;22.900;1596454250;0
1596454273;21.500;21.5001909;20.995;22.800;1596454273;0
1596454295;21.500;21.5000744;20.993;23.100;1596454296;-1
1596454318;21.500;21.4999760;20.990;23.100;1596454319;-1
1596454341;21.500;21.4999006;20.988;23.000;1596454341;0
1596454364;21.500;21.4998468;20.987;23.000;1596454364;0
1596454386;21.500;21.4998122;20.986;23.100;1596454387;-1
1596454409;21.500;21.4997944;20.986;23.000;1596454410;-1
1596454432;21.500;21.4997910;20.986;23.000;1596454432;0
1596454455;21.500;21.4997997;20.988;23.000;1596454455;0
1596454477;21.500;21.4998182;20.991;23.100;1596454478;-1
1596454500;21.500;21.4998440;20.995;23.000;1596454501;-1
1596454523;21.500;21.4998748;21.001;23.000;1596454523;0
1596454546;21.500;21.4999083;21.008;23.000;1596454546;0
1596454568;21.500;21.4999421;21.017;23.000;1596454569;-1
1596454591;21.500;21.4999738;21.027;22.900;1596454592;-1
1596454614;21.500;21.5000010;21.037;22.900;1596454614;0
1596454637;21.500;21.5000221;21.047;22.900;1596454637;0
1596454659;21.500;21.5000372;21.058;22.900;1596454660;-1
1596454682;21.500;21.5000469;21.068;22.800;1596454683;-1
1596454705;21.500;21.5000521;21.077;22.700;1596454706;-1
1596454728;21.500;21.5000532;21.085;22.600;1596454728;0
1596454751;21.500;21.5000511;21.092;22.500;1596454751;0
1596454773;21.500;21.5000464;21.097;22.300;1596454774;-1
1596454796;21.500;21.5000397;21.100;22.200;1596454797;-1
1596454819;21.500;21.5000317;21.100;22.100;1596454819;0
1596454842;21.500;21.5000232;21.098;22.300;1596454842;0
1596454864;21.500;21.5000147;21.093;22.400;1596454865;-1
1596454887;21.500;21.5000070;21.086;22.500;1596454888;-1
1596454910;21.500;21.5000007;21.077;22.500;1596454910;0
1596454933;21.500;21.4999964;21.068;22.500;1596454933;0
1596454955;21.500;21.4999940;21.057;22.400;1596454956;-1
1596454978;21.500;21.4999932;21.047;22.400;1596454979;-1
1596455001;21.500;21.4999937;21.036;22.400;1596455001;0
1596455024;21.500;21.4999951;21.026;22.500;1596455024;0
1596455046;21.500;21.4999971;21.017;22.300;1596455047;-1
1596455069;21.500;21.4999994;21.010;22.700;1596455070;-1
1596455092;21.500;21.5000017;21.004;22.700;1596455092;0
1596455115;21.500;21.5000036;21.001;22.800;1596455115;0
1596455137;21.500;21.5000048;21.000;22.900;1596455138;-1
1596455160;21.500;21.5000050;21.002;22.900;1596455161;-1
1596455183;21.500;21.5000039;21.006;22.800;1596455183;0
1596455206;21.500;21.5000011;21.012;22.800;1596455206;0
1596455229;21.500;21.4999964;21.020;22.800;1596455229;0
1596455251;21.500;21.4999900;21.029;22.600;1596455252;-1
1596455274;21.499;21.4999827;21.039;22.500;1596455275;-1
1596455297;21.499;21.4999750;21.049;22.500;1596455297;0
1596455320;21.499;21.4999674;21.060;22.500;1596455320;0
1596455342;21.499;21.4999608;21.070;22.300;1596455343;-1
1596455365;21.499;21.4999556;21.080;22.200;1596455366;-1
1596455388;21.499;21.4999524;21.089;22.200;1596455388;0
1596455411;21.499;21.4999520;21.097;22.200;1596455411;0
1596455433;21.499;21.4999549;21.104;22.400;1596455434;-1
1596455456;21.500;21.4999617;21.108;22.500;1596455457;-1
1596455479;21.500;21.4999731;21.112;22.300;1596455479;0
1596455502;21.500;21.4999896;21.114;22.600;1596455502;0
1596455524;21.501;21.5000119;21.114;22.700;1596455525;-1
1596455547;21.502;21.5000391;21.114;22.600;1596455548;-1
1596455570;21.502;21.5000692;21.114;22.500;1596455570;0
1596455593;21.503;21.5000999;21.112;22.400;1596455593;0
1596455615;21.503;21.5001291;21.110;22.400;1596455616;-1
1596455638;21.504;21.5001547;21.108;22.400;1596455639;-1
1596455661;21.504;21.5001745;21.106;22.500;1596455661;0
1596455684;21.504;21.5001862;21.103;22.800;1596455684;0
