ts;externalTemperature;humidity;light;motion;temperature;vdd
1594347596854;20.6;55;3;2;22.8;3559
1594347875095;20.7;55;3;3;22.8;3559
1594348176038;20.7;55;3;2;22.8;3559
1594348476011;20.7;55;4;3;22.8;3559
1594348775551;20.7;55;4;2;22.8;3559
1594349077211;20.7;55;5;3;22.8;3559
1594349374829;20.7;55;5;2;22.8;3559
1594349674819;20.7;55;5;3;22.8;3559
1594349976729;20.7;55;6;2;22.8;3559
1594350276031;20.7;55;6;3;22.8;3559
1594350576159;20.7;55;6;2;22.8;3559
1594350874635;20.8;55;7;3;22.8;3559
1594351175663;20.6;55;7;2;22.8;3559
1594351481548;20.8;55;7;3;22.8;3559
1594351775715;20.7;55;7;2;22.8;3559
1594352076710;20.7;55;7;3;22.8;3559
1594352375207;20.8;55;8;2;22.8;3559
1594352680599;20.8;55;8;3;22.8;3559
1594352984137;20.8;55;8;2;22.8;3559
1594353276857;20.7;55;8;3;22.8;3559
1594353574875;20.9;54;9;2;22.8;3559
1594353874231;20.7;54;9;3;22.8;3559
1594354175219;20.8;54;9;2;22.8;3559
1594354473947;20.8;54;9;3;22.8;3559
1594354775559;20.8;54;10;2;22.8;3559
1594355075145;20.8;54;10;3;22.8;3559
1594355375547;20.9;54;10;2;22.8;3559
1594355678897;20.8;54;11;3;22.8;3559
1594355978849;20.9;54;11;2;22.8;3559
1594356276627;20.9;54;12;3;22.8;3559
1594356574915;20.8;54;12;2;22.8;3559
1594356879114;20.9;54;12;3;22.8;3559
1594357176619;20.8;54;13;2;22.9;3559
1594357479456;20.9;54;13;3;22.9;3559
1594357775509;20.9;54;14;2;22.9;3559
1594358075231;20.9;54;14;3;22.8;3559
1594358374755;21;54;14;2;22.9;3559
1594358675743;21;54;14;3;22.8;3556
1594358974695;21;54;15;2;22.9;3559
1594359275031;21;54;15;3;22.8;3559
1594359576767;21;54;16;2;22.8;3559
1594359873715;21;54;16;3;22.9;3559
1594360175431;21;54;17;2;22.9;3559
1594360474883;21.1;54;18;3;22.8;3559
1594360773459;21;54;18;2;22.9;3556
1594361075927;20.9;54;21;3;22.9;3559
1594361385312;21.1;54;22;2;22.9;3559
1594361677543;20.9;54;22;3;22.9;3559
1594361975275;21.1;54;18;2;22.9;3559
1594362274263;21;54;25;3;22.9;3559
1594362573959;21;54;4;2;22.9;3556
1594362875115;21;54;24;3;22.9;3559
1594363174503;21;54;27;2;22.9;3556
1594363474771;21.1;54;5;3;22.9;3559
1594363776304;21.1;54;31;2;22.9;3559
1594364074039;21;54;36;3;22.9;3559
1594364376695;20.9;54;9;2;23;3559
1594364675619;21;54;33;3;22.9;3559
1594364976423;21;54;20;2;23;3559
1594365275031;21;54;34;3;22.9;3556
1594365574171;21;54;39;2;22.9;3559
1594365874231;21;54;7;3;23;3559
1594366181188;21.1;53;9;2;22.9;3559
1594366478708;21.1;53;36;3;23;3556
1594366776031;21;53;7;2;23;3559
1594367076915;21.1;53;33;3;23;3556
1594367373843;21.2;53;22;2;23;3559
1594367674031;21.2;53;34;3;23;3559
1594367975011;21.2;53;36;2;23;3559
1594368273383;21.2;53;37;3;23;3559
1594368578267;21.2;53;25;2;23;3559
1594368883283;21.1;53;33;3;23;3559
1594369175679;21.2;53;33;2;23;3559
1594369479467;21.1;53;33;3;23;3559
1594369775219;21.2;53;35;2;23;3559
1594370074464;21.3;53;37;3;23.1;3559
1594370373003;21.4;53;39;2;23.1;3559
1594370672887;21.3;53;41;3;23.1;3559
1594370976079;21.3;53;39;2;23.1;3559
1594371284864;21.4;53;44;3;23.1;3559
1594371574870;21.2;53;10;2;23.1;3559
1594371874587;21.4;53;9;3;23.1;3559
1594372173395;21.2;53;18;2;23.1;3559
1594372472941;21.3;53;43;3;23;3556
1594372775031;21.3;53;39;2;23.1;3559
1594373075795;21.2;53;40;3;23.1;3559
1594373374175;21.3;53;42;2;23.2;3559
1594373674095;21.4;53;41;3;23.1;3559
1594373974659;21.3;53;39;2;23.1;3559
1594374272747;21.3;53;6;3;23.2;3559
1594374575415;21.3;53;8;2;23.1;3559
1594374874706;21.4;53;37;3;23.2;3559
1594375173883;21.3;53;37;2;23.2;3559
1594375474087;21.3;53;6;3;23.2;3559
1594375773987;21.5;53;36;2;23.1;3559
1594376076715;21.4;53;36;3;23.2;3559
1594376452927;21.3;53;40;2;23.1;3559
1594376672227;21.3;53;12;3;23.2;3559
1594376974411;21.3;53;9;2;23.2;3559
1594377276471;21.3;53;11;3;23.2;3559
1594377572895;21.3;53;34;2;23.2;3559
1594377874231;21.3;53;8;3;23.2;3559
1594378174988;21.4;53;36;2;23.2;3559
1594378473147;21.4;53;33;3;23.2;3559
1594378774543;21.3;53;32;2;23.2;3559
1594379074052;21.4;53;32;3;23.2;3559
1594379374795;21.3;53;32;2;23.2;3559
1594379674415;21.4;53;33;3;23.1;3559
1594379973415;21.4;53;36;2;23.2;3559
1594380273583;21.5;53;37;3;23.2;3559
1594380575339;21.3;53;35;2;23.2;3559
1594380874929;21.5;53;37;3;23.2;3559
1594381173047;21.5;53;33;2;23.2;3559
1594381474343;21.5;53;7;3;23.3;3559
1594381783393;21.4;53;8;2;23.3;3559
1594382082177;21.5;53;40;3;23.3;3559
1594382403235;21.5;53;38;2;23.3;3556
1594382688058;21.3;53;9;3;23.3;3559
1594383036673;21.5;53;13;2;23.2;3559
1594383395140;21.4;53;24;3;23.3;3559
1594383597990;21.5;53;48;2;23.2;3556
1594383906130;21.5;53;44;3;23.3;3559
1594384235405;21.4;53;11;2;23.3;3559
1594384472631;21.5;53;11;3;23.2;3559
1594384776411;21.4;53;11;2;23.3;3556
1594385074316;21.4;53;12;3;23.3;3559
1594385372603;21.4;53;10;2;23.3;3559
1594385674774;21.4;53;10;3;23.3;3556
1594385975503;21.3;53;15;2;23.3;3559
1594386273785;21.4;52;13;3;23.3;3556
1594386573887;21.4;52;12;2;23.3;3559
1594386873356;21.5;52;38;3;23.3;3559
1594387173763;21.5;52;40;2;23.3;3559
1594387473787;21.5;52;11;3;23.3;3559
1594387773687;21.4;52;45;2;23.2;3559
1594388074587;21.5;52;62;3;23.3;3559
1594388375085;21.7;52;70;2;23.3;3559
1594388674243;21.5;52;61;3;23.3;3559
1594388975907;21.6;52;59;2;23.3;3559
1594389272231;21.6;52;70;3;23.3;3559
1594389573067;21.7;52;78;2;23.3;3559
1594389873431;21.6;52;104;3;23.3;3559
1594390172503;21.9;52;109;2;23.3;3559
1594390472743;21.9;51;117;3;23.4;3559
1594390772719;21.8;51;15;2;23.4;3559
1594391072901;21.9;51;18;3;23.4;3559
1594391376798;22.1;51;122;2;23.3;3559
1594391673223;22.1;51;120;3;23.4;3559
1594391976942;22;51;142;2;23.4;3559
1594392574814;22;51;67;2;23.5;3559
1594392879932;22.3;51;176;3;23.5;3559
1594393172599;22.5;51;150;2;23.5;3559
1594393472227;22.4;51;192;3;23.5;3559
1594393772635;22.4;51;139;2;23.5;3559
1594394071631;22;51;51;3;23.5;3559
1594394372911;22;51;91;2;23.5;3559
1594394675375;22;51;4;3;23.6;3559
1594395280391;21.8;51;5;3;23.5;3559
1594395574279;21.8;51;3;2;23.5;3559
1594395872467;21.7;51;17;3;23.5;3559
1594396180423;21.8;51;44;2;23.5;3559
1594396472787;21.7;51;43;3;23.5;3559
1594396775199;21.7;51;23;2;23.4;3559
1594397073902;21.7;51;21;3;23.5;3559
1594397372071;21.6;51;20;2;23.4;3559
1594397674593;21.7;51;19;3;23.4;3559
1594397973711;21.6;51;11;2;23.4;3559
1594398273456;21.5;52;3;3;23.4;3559
1594398572099;21.6;52;2;2;23.4;3559
1594398873631;21.5;52;2;3;23.4;3559
1594399171403;21.4;52;3;2;23.4;3559
1594399473415;21.5;52;2;3;23.4;3559
1594399776808;21.6;52;2;2;23.4;3559
1594400072431;21.5;52;2;3;23.4;3559
1594400374010;21.5;52;2;2;23.3;3559
1594400672332;21.4;52;2;3;23.4;3559
1594400973811;21.4;52;1;2;23.4;3556
1594401271859;21.4;52;1;3;23.4;3559
1594401574171;21.3;52;1;2;23.3;3556
1594401872675;21.4;52;1;3;23.4;3559
1594402172779;21.2;52;1;2;23.3;3559
1594402473606;21.4;52;1;3;23.3;3559
1594402772311;21.3;52;1;2;23.3;3559
1594403071971;21.3;52;1;3;23.3;3556
1594403371759;21.2;52;1;2;23.3;3559
1594403674096;21.3;53;1;3;23.3;3559
1594403972351;21.3;52;0;2;23.3;3556
1594404273783;21.2;53;0;3;23.3;3556
1594404570767;21.3;53;0;2;23.3;3556
1594404873003;21.2;53;0;3;23.3;3559
1594405178728;21.2;53;0;2;23.2;3556
1594405776471;21.2;53;0;2;23.2;3556
1594406071087;21.2;53;0;3;23.2;3556
1594406373719;21.3;53;0;2;23.2;3559
1594406671811;21.2;53;0;3;23.2;3556
1594406973396;21.1;53;0;2;23.2;3559
1594407272039;21.1;53;0;3;23.2;3559
1594407574259;21.2;53;0;2;23.2;3556
1594407873291;21.2;53;0;3;23.1;3556
1594408174042;21.1;53;0;2;23.2;3556
1594408473885;21.1;53;0;3;23.1;3556
1594408778641;21.1;53;0;2;23.2;3559
1594409081246;21;53;0;3;23.1;3556
1594409371307;21.1;53;0;2;23.1;3556
1594409677966;21.1;53;0;3;23.1;3556
1594409971695;21.2;53;0;2;23.1;3556
1594410272779;20.9;53;0;3;23.1;3556
1594410571667;21;53;0;2;23.1;3556
1594410871427;21.1;53;0;3;23.1;3556
1594411171191;21.2;53;0;2;23.1;3556
1594411469567;21.1;53;0;3;23.1;3554
1594411771303;21;53;0;2;23.1;3559
1594412072583;20.9;53;0;3;23.1;3554
1594412371223;21.1;53;0;2;23.1;3554
1594412669847;21;53;0;3;23;3556
1594412972717;20.9;53;0;2;23;3556
1594413270827;21;53;0;3;23.1;3554
1594413572087;21;53;0;2;23;3556
1594413871621;21;53;0;3;23;3554
1594414172403;21;53;0;2;23;3556
1594414471358;21;53;0;3;23.1;3554
1594414771427;21;53;0;2;23;3556
1594415072231;20.9;53;0;3;23;3554
1594415373247;21;53;0;2;23;3554
1594415671431;20.9;53;0;3;23;3556
1594415974246;21;53;0;2;23;3554
1594416270191;20.9;53;0;3;23;3556
1594416571098;20.9;53;0;2;23;3554
1594416871615;21;53;0;3;23;3554
1594417170309;20.9;53;0;2;23;3554
1594417472103;20.9;53;0;3;23;3554
1594417772955;21;53;0;2;23;3556
1594418069386;21;53;0;3;22.9;3554
1594418370511;20.9;53;0;2;22.9;3554
1594418674631;20.9;53;0;3;23;3554
1594418978626;20.9;53;0;2;22.9;3556
1594419274292;20.8;53;0;3;22.9;3554
1594419585845;20.9;53;0;2;23;3554
1594419869838;21;53;0;3;22.9;3554
1594420170347;20.9;53;0;2;22.9;3554
1594420471427;20.8;52;0;3;22.9;3554
1594420768878;20.9;53;0;2;22.9;3556
1594421072211;20.8;52;0;3;22.9;3554
1594421374375;20.9;52;0;2;22.9;3554
1594421669624;20.9;52;0;3;22.9;3554
1594421974461;20.8;52;0;2;22.9;3554
1594422275981;20.7;52;0;3;22.9;3554
1594422570539;20.8;52;0;2;22.9;3554
1594422868967;20.8;52;0;3;22.9;3556
1594423170061;20.9;52;0;2;22.9;3554
1594423471203;20.8;52;0;3;22.9;3554
1594423772639;20.7;52;0;2;22.8;3556
1594424069768;20.7;52;0;3;22.9;3556
1594424370143;20.8;52;0;2;22.9;3556
1594424672507;20.8;52;0;3;22.8;3554
1594424970779;20.8;52;0;2;22.8;3554
1594425269608;20.8;52;0;3;22.8;3554
1594425570099;20.6;52;0;2;22.8;3554
1594425871704;20.8;52;0;3;22.8;3556
1594426168779;20.8;52;0;2;22.8;3554
1594426470143;20.7;52;0;3;22.8;3554
1594426770631;20.6;52;0;2;22.8;3554
1594427073415;20.6;52;0;3;22.7;3554
1594427370707;20.7;52;0;2;22.8;3554
1594427670243;20.7;52;0;3;22.8;3554
1594427972692;20.6;52;0;2;22.8;3554
1594428268701;20.7;52;0;3;22.8;3554
1594428572715;20.7;52;0;2;22.8;3554
1594428869461;20.7;52;0;3;22.7;3554
1594429171883;20.7;52;0;2;22.8;3554
1594429471003;20.6;52;0;3;22.7;3554
1594429768515;20.7;52;0;2;22.8;3554
1594430069251;20.7;52;0;3;22.8;3554
1594430369602;20.6;52;1;2;22.7;3554
1594430668204;20.7;52;1;3;22.8;3554
1594430969410;20.7;52;1;2;22.8;3554
1594431272476;20.7;52;1;3;22.7;3554
1594431570943;20.7;52;1;2;22.7;3551
1594431874620;20.8;52;1;3;22.8;3556
1594432175150;20.6;52;1;2;22.7;3554
1594432471207;20.7;52;1;3;22.7;3554
1594432769259;20.7;52;2;2;22.7;3554
1594433068078;20.8;52;2;3;22.7;3554
1594433370978;20.8;52;2;2;22.7;3551
1594433668611;20.7;51;3;3;22.7;3554
1594433970527;20.6;52;3;2;22.7;3551
1594434574463;20.7;52;3;2;22.7;3554
1594434880010;20.8;51;4;3;22.7;3554
1594435170655;20.7;51;4;2;22.7;3554
1594435468753;20.7;51;5;3;22.7;3554
1594435769629;20.8;51;6;2;22.7;3554
1594436069470;20.7;51;7;3;22.8;3551
1594436369164;20.7;51;8;2;22.7;3554
1594436673285;20.8;51;9;3;22.7;3551
1594436969432;20.8;51;8;2;22.7;3554
1594437268356;20.9;51;3;3;22.7;3554
1594437568928;20.8;51;4;2;22.7;3551
1594437880131;20.8;51;4;3;22.7;3551
1594438168919;20.9;51;6;2;22.7;3551
1594438469406;20.7;51;7;3;22.7;3554
1594438774808;20.9;51;7;2;22.7;3554
1594439068917;20.6;51;6;3;22.7;3554
1594439369378;20.7;51;8;2;22.7;3551
1594439668025;20.8;51;6;3;22.7;3551
1594439969351;20.7;51;9;2;22.8;3551
1594440270083;20.8;51;12;3;22.7;3554
1594440567923;20.7;51;13;2;22.8;3551
1594440869227;20.8;51;14;3;22.7;3551
1594441170319;20.8;51;14;2;22.8;3554
1594441467395;20.8;51;14;3;22.8;3554
1594441771113;20.9;51;16;2;22.8;3551
1594442068420;20.9;51;15;3;22.8;3554
1594442368720;20.7;51;14;2;22.8;3554
1594442668729;21;51;14;3;22.8;3554
1594442969580;20.9;51;15;2;22.8;3551
1594443273072;20.8;51;13;3;22.8;3554
1594443569586;20.9;51;14;2;22.7;3554
1594443867078;21;51;11;3;22.8;3551
1594444167372;21.1;51;12;2;22.8;3554
1594444467021;20.8;51;14;3;22.8;3554
1594444770239;20.9;51;13;2;22.8;3554
1594445073391;21;51;15;3;22.7;3551
1594445367275;20.9;51;17;2;22.8;3554
1594445671494;20.9;51;16;3;22.8;3554
1594445969855;21;51;15;2;22.8;3554
1594446270950;21;51;19;3;22.8;3554
1594446567387;20.9;51;13;2;22.8;3554
1594446868989;20.9;51;23;3;22.8;3554
1594447168252;21;51;22;2;22.8;3554
1594447472623;21.1;51;24;3;22.8;3554
1594447774239;21.1;51;22;2;22.8;3554
1594448073759;21;51;18;3;22.9;3554
1594448377736;21.2;51;20;2;22.9;3554
1594448667918;21.2;51;21;3;22.9;3554
1594448968173;21.2;51;22;2;22.9;3554
1594449268590;21.1;51;23;3;22.9;3554
1594449566566;21.2;51;22;2;23;3554
1594449868268;21.3;51;23;3;22.9;3554
1594450167520;21.2;51;23;2;23;3551
1594450468359;21.1;51;23;3;22.9;3554
1594450766773;21.2;51;23;2;23;3554
1594451068051;21.2;51;25;3;23;3551
1594451368387;21.4;51;23;2;22.9;3554
1594451667450;21.3;51;23;3;23;3554
1594451967927;21.4;51;23;2;23;3554
1594452267992;21.3;51;24;3;23;3556
1594452569049;21.2;51;25;2;23;3554
1594452867590;21.3;51;27;3;23;3556
1594453168371;21.4;51;36;2;23.1;3554
1594453467189;21.4;51;25;3;23;3551
1594453769591;21.4;51;36;2;23.1;3551
1594454067563;21.4;51;27;3;23.1;3554
1594454368554;21.4;51;39;2;23.1;3554
1594454670355;21.5;51;43;3;23.1;3554
1594454966164;21.5;51;17;2;23.1;3554
1594455269671;21.5;51;24;3;23.2;3556
1594455567546;21.5;51;41;2;23.1;3554
1594455869159;21.6;51;35;3;23.2;3554
1594456167179;21.6;51;63;2;23.1;3554
1594456466868;21.6;51;42;3;23.1;3554
1594456766755;21.7;51;59;2;23.2;3554
1594457068304;21.7;51;59;3;23.2;3556
1594457367590;21.8;51;44;2;23.2;3554
1594457668275;21.8;51;29;3;23.3;3556
1594458275154;21.8;51;54;3;23.3;3554
1594458565934;22.1;51;56;2;23.2;3551
1594458866455;22;51;60;3;23.3;3554
1594459165814;22;51;24;2;23.3;3554
1594459466025;21.9;52;23;3;23.3;3554
1594459769287;21.9;52;22;2;23.3;3554
1594460067515;21.9;52;23;3;23.3;3556
1594460367932;22;52;42;2;23.3;3554
1594460972959;22.2;52;35;2;23.4;3554
1594461275383;22.1;52;33;3;23.4;3556
1594461566531;22.1;52;35;2;23.3;3556
1594461870336;22.2;52;32;3;23.4;3554
1594462165852;22.1;52;33;2;23.4;3556
1594462467441;22.2;52;33;3;23.4;3556
1594462765871;22.1;52;30;2;23.4;3554
1594463067293;22.2;52;30;3;23.4;3554
1594463366252;22.2;52;29;2;23.4;3556
1594463668991;22.2;52;29;3;23.4;3556
1594463969850;22.2;52;28;2;23.4;3556
1594464266593;22.2;52;27;3;23.4;3556
1594464566243;22.2;52;28;2;23.5;3559
1594464867277;22.4;52;34;3;23.5;3556
1594465170124;22.2;52;28;2;23.5;3559
1594465467454;22.3;52;32;3;23.5;3556
1594465767792;22.3;52;31;2;23.5;3554
1594466065679;22.2;52;32;3;23.5;3556
1594466369011;22.2;52;35;2;23.5;3556
1594466666939;22.4;52;35;3;23.5;3554
1594466968077;22.2;53;33;2;23.6;3556
1594467269719;22.3;53;33;3;23.5;3554
1594467567924;22.4;53;30;2;23.5;3556
1594467869771;22.3;53;34;3;23.5;3556
1594468166589;22.4;53;31;2;23.6;3556
1594468467105;22.6;52;30;3;23.6;3556
1594468767079;22.5;52;33;2;23.6;3554
1594469069420;22.5;53;31;3;23.6;3556
1594469367119;22.4;53;41;2;23.6;3556
1594469669080;22.4;53;35;3;23.6;3556
1594469968368;22.4;53;36;2;23.6;3556
1594470267401;22.4;53;35;3;23.6;3556
1594470565823;22.4;53;40;2;23.6;3556
1594470871379;22.4;53;33;3;23.6;3556
1594471178168;22.3;53;35;2;23.6;3556
1594471475608;22.4;53;35;3;23.6;3559
1594471768836;22.3;53;38;2;23.6;3559
1594472066546;22.5;53;39;3;23.7;3556
1594472367413;22.4;53;33;2;23.6;3556
1594472668890;22.5;53;33;3;23.6;3554
1594472966629;22.4;53;33;2;23.7;3556
1594473267949;22.2;53;34;3;23.6;3556
1594473565990;22.4;53;32;2;23.7;3556
1594473874870;22.5;53;35;3;23.7;3556
1594474172854;22.5;53;40;2;23.7;3559
1594474471751;22.4;53;48;3;23.7;3554
1594474769181;22.5;54;55;2;23.7;3556
1594475067137;22.6;53;51;3;23.7;3556
1594475368693;22.4;53;46;2;23.7;3556
1594475666303;22.5;53;62;3;23.7;3556
1594475966688;22.4;53;65;2;23.7;3559
1594476264624;22.6;54;66;3;23.7;3556
1594476567189;22.6;54;68;2;23.7;3556
1594476865606;22.8;53;96;3;23.7;3556
1594477168353;22.8;54;102;2;23.8;3556
1594477466016;22.7;54;92;3;23.8;3556
1594477768135;22.8;54;116;2;23.8;3556
1594478065471;22.7;54;85;3;23.8;3559
1594478366653;22.8;54;123;2;23.8;3559
1594478665404;23;54;138;3;23.9;3559
1594478966726;22.9;54;137;2;23.9;3556
1594479266031;23;54;157;3;23.9;3559
1594479566413;23.2;54;144;2;23.9;3556
1594479865612;23.2;54;147;3;23.9;3559
1594480166132;23.1;54;117;2;24;3556
1594480466146;23;54;69;3;24;3559
1594480765663;23;54;72;2;24;3554
1594481065827;23.1;54;107;3;24;3559
1594481366511;23;54;93;2;24;3559
1594481666830;22.9;54;113;3;24;3556
1594481965814;22.8;54;18;2;24;3556
1594482266239;22.7;54;13;3;24;3556
1594482567675;22.6;54;8;2;23.9;3559
1594482866374;22.6;54;6;3;24;3559
1594483165600;22.6;54;4;2;23.9;3559
1594483465807;22.6;54;4;3;24;3559
1594483765771;22.4;54;3;2;23.9;3559
1594484068095;22.5;54;3;3;23.9;3559
1594484375534;22.4;54;3;2;23.9;3559
1594484671935;22.4;54;3;3;23.9;3559
1594484972814;22.3;55;3;2;23.9;3556
1594485266726;22.3;55;2;3;23.9;3559
1594485563992;22.2;55;2;2;23.8;3556
1594485867601;22.2;55;2;3;23.9;3559
1594486167507;22.3;55;2;2;23.8;3556
1594486465090;22.2;55;2;3;23.9;3559
1594486766099;22.2;55;2;2;23.8;3556
1594487068438;22.1;55;1;3;23.8;3556
1594487371236;22.3;55;1;2;23.8;3556
1594487665990;22.1;55;1;3;23.8;3559
1594487963789;22.1;55;1;2;23.8;3559
1594488267064;22.1;55;1;3;23.8;3559
1594488564151;22.1;55;0;2;23.7;3556
1594488865189;22.2;55;0;3;23.8;3556
1594489167162;22.2;55;0;2;23.8;3556
1594489464150;22;55;0;3;23.7;3554
1594489764901;22;55;0;2;23.7;3556
1594490063590;22;55;0;3;23.7;3559
1594490367154;22.1;55;0;2;23.8;3559
1594490664014;22;55;0;3;23.7;3556
1594490966421;22;55;0;2;23.8;3559
1594491264804;22;55;0;3;23.8;3559
1594491566756;22;55;0;2;23.6;3556
1594491864411;21.9;55;0;3;23.7;3556
1594492166218;21.9;55;0;2;23.7;3556
1594492465265;21.9;55;0;3;23.7;3556
1594492765805;22;55;0;2;23.7;3559
1594493066937;22;55;0;3;23.7;3556
1594493365003;22;55;0;2;23.7;3554
1594493665131;21.9;56;0;3;23.7;3556
1594493965167;21.8;55;0;2;23.6;3554
1594494266601;22;56;0;3;23.6;3554
1594494563649;21.9;56;0;2;23.6;3559
1594494866517;21.8;56;0;3;23.7;3554
1594495165190;21.8;56;0;2;23.6;3556
1594495464871;21.8;56;0;3;23.6;3556
1594495764751;21.7;56;0;2;23.6;3556
1594496065396;21.7;56;0;3;23.6;3556
1594496366955;21.6;56;0;2;23.5;3556
1594496664639;21.7;56;0;3;23.6;3556
1594496963975;21.8;56;0;2;23.6;3556
1594497267660;21.7;56;0;3;23.6;3556
1594497575555;21.8;56;0;2;23.6;3556
1594497871215;21.7;56;0;3;23.6;3554
1594498164189;21.7;56;0;2;23.6;3556
1594498464031;21.8;56;0;3;23.6;3556
1594498764777;21.8;56;0;2;23.5;3556
1594499064749;21.7;56;0;3;23.5;3556
1594499366153;21.6;56;0;2;23.6;3556
1594499665964;21.6;56;0;3;23.6;3554
1594499964049;21.6;56;0;2;23.6;3556
1594500273446;21.5;56;0;3;23.6;3556
1594500571982;21.6;56;0;2;23.5;3556
1594500868739;21.6;56;0;3;23.5;3554
1594501162589;21.6;56;0;2;23.5;3554
1594501465242;21.6;56;0;3;23.5;3556
1594501771619;21.7;56;0;2;23.5;3556
1594502064395;21.6;56;0;3;23.5;3554
1594502364061;21.6;56;0;2;23.5;3556
1594502663536;21.6;56;0;3;23.4;3556
1594502962911;21.6;56;0;2;23.5;3554
1594503262530;21.6;56;0;3;23.5;3554
1594503564045;21.5;56;0;2;23.5;3556
1594503864429;21.5;56;0;3;23.5;3554
1594504166581;21.5;56;0;2;23.5;3559
1594504463366;21.5;56;0;3;23.4;3554
1594504764950;21.6;56;0;2;23.5;3556
1594505063576;21.5;56;0;3;23.5;3556
1594505364992;21.5;56;0;2;23.4;3554
1594505664105;21.5;56;0;3;23.5;3556
1594505965304;21.5;56;0;2;23.4;3556
1594506265902;21.5;57;0;3;23.5;3554
1594506564724;21.6;57;0;2;23.5;3556
1594506866860;21.5;57;0;3;23.4;3554
1594507163304;21.6;57;0;2;23.4;3556
1594507465601;21.4;57;0;3;23.4;3554
1594507762825;21.4;57;0;2;23.4;3554
1594508063455;21.6;57;0;3;23.4;3554
1594508362843;21.5;57;0;2;23.4;3556
1594508663143;21.4;57;0;3;23.4;3556
1594508964546;21.6;57;0;2;23.4;3554
1594509264347;21.4;57;0;3;23.4;3554
1594509562919;21.4;57;0;2;23.4;3554
1594509863252;21.4;57;0;3;23.4;3556
1594510164008;21.5;57;0;2;23.4;3554
1594510773930;21.4;57;0;2;23.4;3556
1594511066026;21.5;57;0;3;23.4;3556
1594511365592;21.4;57;0;2;23.4;3556
1594511663191;21.4;57;0;3;23.4;3556
1594511971835;21.4;57;0;2;23.4;3554
1594512265549;21.4;57;0;3;23.4;3554
1594512562779;21.5;57;0;2;23.4;3556
1594512863718;21.4;57;0;3;23.4;3554
1594513165692;21.3;57;0;2;23.4;3554
1594513466186;21.4;57;0;3;23.3;3556
1594513771145;21.4;57;0;2;23.4;3554
1594514067546;21.3;57;0;3;23.4;3559
1594514362509;21.3;57;0;2;23.3;3554
1594514664528;21.4;57;0;3;23.3;3554
1594514963060;21.3;57;0;2;23.4;3556
1594515264233;21.4;57;0;3;23.4;3554
1594515563551;21.3;57;0;2;23.3;3554
1594515863499;21.4;57;0;3;23.3;3556
1594516165261;21.4;57;0;2;23.3;3554
1594516462836;21.3;57;0;3;23.3;3554
1594516763382;21.2;57;0;2;23.3;3554
1594517066178;21.3;57;1;3;23.4;3556
1594517363736;21.3;57;1;2;23.3;3554
1594517662811;21.3;57;1;3;23.3;3554
1594517963642;21.3;57;1;2;23.3;3556
1594518265413;21.3;57;1;3;23.3;3554
1594518563069;21.3;57;1;2;23.2;3551
1594518863899;21.3;57;1;3;23.3;3554
1594519161953;21.4;57;1;2;23.3;3556
1594519464602;21.5;57;2;3;23.3;3554
1594519763209;21.2;57;2;2;23.3;3554
1594520066147;21.3;57;2;3;23.3;3554
1594520363390;21.4;57;2;2;23.3;3554
1594520663748;21.2;57;3;3;23.3;3554
1594520963104;21.3;57;3;2;23.3;3556
1594521262474;21.3;57;3;3;23.3;3554
1594521569797;21.3;57;3;2;23.3;3554
1594521862319;21.3;57;4;3;23.3;3554
1594522166250;21.5;57;4;2;23.3;3554
1594522466529;21.3;57;5;3;23.3;3554
1594522766772;21.5;57;5;2;23.3;3554
1594523062313;21.3;57;5;3;23.3;3556
1594523363303;21.3;57;6;2;23.3;3556
1594523667017;21.5;57;7;3;23.3;3554
1594523977500;21.5;57;8;2;23.3;3554
1594524269832;21.4;57;7;3;23.3;3554
1594524577307;21.5;57;7;2;23.3;3554
1594524862417;21.3;57;7;3;23.4;3556
1594525161635;21.4;57;7;2;23.3;3554
1594525466700;21.4;57;8;3;23.3;3554
1594525762812;21.4;57;8;2;23.3;3554
1594526067140;21.6;57;8;3;23.3;3554
1594526369771;21.5;57;8;2;23.4;3554
1594526668948;21.4;57;9;3;23.4;3554
1594526965588;21.4;57;9;2;23.3;3556
1594527261547;21.6;57;10;3;23.4;3554
1594527566491;21.7;57;10;2;23.3;3556
1594527862619;21.4;57;10;3;23.4;3556
1594528162365;21.5;57;11;2;23.4;3556
1594528461502;21.5;57;11;3;23.4;3554
1594528762815;21.6;57;12;2;23.4;3556
1594529065441;21.5;57;12;3;23.3;3554
1594529361578;21.5;57;13;2;23.4;3556
1594529662027;21.6;57;13;3;23.4;3554
1594529962079;21.7;57;13;2;23.4;3554
1594530262380;21.7;57;14;3;23.4;3554
1594530560557;21.7;57;14;2;23.4;3554
1594530864143;21.5;57;14;3;23.4;3554
1594531161245;21.6;57;15;2;23.4;3556
1594531465142;21.7;57;15;3;23.4;3556
1594531762035;21.7;57;15;2;23.5;3554
1594532065560;21.7;57;16;3;23.4;3554
1594532363397;21.7;58;17;2;23.5;3554
1594532664791;21.6;58;17;3;23.4;3554
1594532962101;21.7;58;18;2;23.4;3554
1594533262826;21.8;58;19;3;23.5;3554
1594533568959;21.7;58;19;2;23.4;3554
1594533861107;21.7;58;19;3;23.4;3556
1594534162584;21.8;58;21;2;23.5;3554
1594534462767;21.8;58;28;3;23.5;3556
