ts;humidity;light;motion;temperature;vdd
1593774149143;62;53;0;23.5;3535
1593774449571;62;33;0;23.5;3535
1593774748035;62;45;0;23.5;3535
1593775047043;62;45;0;23.5;3535
1593775348291;62;63;0;23.6;3535
1593775650879;62;44;0;23.6;3535
1593775948551;62;63;0;23.6;3535
1593776249047;62;59;0;23.6;3535
1593776548587;62;44;0;23.6;3535
1593776849107;62;33;0;23.6;3533
1593777146903;62;29;0;23.6;3535
1593777448095;62;28;0;23.6;3535
1593777748551;62;22;0;23.6;3535
1593778047275;62;28;0;23.6;3535
1593778352570;62;33;0;23.6;3535
1593778649487;62;41;0;23.7;3535
1593778952222;62;36;0;23.6;3535
1593779247187;62;39;0;23.7;3535
1593779549243;62;46;0;23.6;3535
1593779853031;62;51;0;23.7;3535
1593780147431;62;59;0;23.6;3535
1593780448231;62;49;0;23.6;3535
1593780748491;62;36;0;23.7;3535
1593781047467;62;33;0;23.6;3533
1593781346943;62;30;0;23.7;3535
1593781648031;62;26;0;23.7;3535
1593781953713;63;22;0;23.7;3535
1593782248836;62;24;0;23.7;3535
1593782552054;63;27;0;23.7;3535
1593782848115;62;56;0;23.7;3535
1593783148060;63;64;0;23.7;3535
1593783453808;63;27;0;23.7;3535
1593783748223;63;13;0;23.7;3535
1593784047888;63;11;0;23.7;3535
1593784347404;62;9;0;23.6;3535
1593784648283;63;9;0;23.7;3535
1593784948663;63;10;0;23.7;3535
1593785249355;63;13;0;23.7;3535
1593785548663;63;13;0;23.7;3535
1593785847191;63;18;0;23.7;3535
1593786148107;63;17;0;23.7;3535
1593786447047;63;10;0;23.7;3535
1593786748267;63;7;0;23.7;3535
1593787051307;63;5;0;23.6;3535
1593787348327;63;4;0;23.7;3535
1593787646103;63;4;0;23.7;3535
1593787946759;63;5;0;23.7;3535
1593788247547;63;5;0;23.6;3535
1593788549215;63;3;0;23.6;3535
1593788848759;63;3;0;23.6;3535
1593789149015;63;5;0;23.7;3535
1593789448823;63;5;0;23.7;3535
1593789747875;63;5;0;23.6;3535
1593790049663;63;5;0;23.6;3535
1593790349011;63;5;0;23.6;3535
1593790649221;63;5;0;23.6;3535
1593790947915;63;5;0;23.6;3533
1593791249031;63;4;0;23.6;3535
1593791549419;63;3;0;23.6;3535
1593791847671;63;2;0;23.6;3535
1593792147391;63;2;0;23.6;3535
1593792447655;63;2;0;23.6;3535
1593792751663;63;1;0;23.6;3535
1593793052355;63;1;0;23.5;3535
1593793348375;63;1;0;23.6;3535
1593793651043;63;1;0;23.5;3535
1593793948047;62;1;0;23.5;3535
1593794251118;62;1;0;23.5;3535
1593794547203;62;1;0;23.5;3535
1593794849707;62;1;0;23.5;3535
1593795146423;62;1;0;23.5;3535
1593795450632;62;1;0;23.5;3535
1593795747639;62;1;0;23.5;3535
1593796049049;62;1;0;23.5;3533
1593796348823;62;1;0;23.4;3535
1593796648639;62;1;0;23.5;3535
1593796948983;62;1;0;23.4;3535
1593797251379;62;1;0;23.5;3535
1593797552690;62;1;0;23.5;3535
1593797848755;62;1;0;23.4;3535
1593798148091;62;1;0;23.5;3535
1593798451683;62;1;0;23.4;3535
1593798746235;62;1;0;23.4;3535
1593799046399;62;1;0;23.4;3535
1593799347828;62;1;0;23.4;3535
1593799652751;62;1;0;23.4;3535
1593799948031;62;1;0;23.4;3535
1593800250337;61;1;0;23.4;3535
1593800550687;61;1;0;23.4;3535
1593800852736;62;1;0;23.4;3535
1593801148603;62;1;0;23.3;3535
1593801450316;62;1;0;23.4;3538
1593801751324;61;1;0;23.3;3535
1593802050155;62;1;0;23.4;3535
1593802346079;61;1;0;23.4;3535
1593802651312;62;1;0;23.3;3535
1593802948807;62;1;0;23.3;3535
1593803249389;62;1;0;23.4;3535
1593803553292;62;0;0;23.3;3535
1593803849587;61;1;0;23.3;3535
1593804150747;61;1;0;23.3;3535
1593804448891;61;1;0;23.3;3535
1593804749011;62;1;0;23.3;3535
1593805047499;62;1;0;23.3;3535
1593805349907;62;1;0;23.3;3535
1593805652245;62;1;0;23.3;3533
1593805952519;62;1;0;23.3;3535
1593806247407;62;1;0;23.3;3535
1593806558252;61;1;0;23.3;3535
1593806847811;62;1;0;23.3;3533
1593807147395;62;1;0;23.3;3535
1593807447832;62;1;0;23.2;3535
1593807748183;62;1;0;23.3;3535
1593808047259;62;1;0;23.3;3535
1593808353203;62;1;0;23.2;3535
1593808646695;62;1;0;23.3;3533
1593808951631;62;1;0;23.3;3533
1593809246791;62;1;0;23.2;3535
1593809547845;62;1;0;23.3;3535
1593809848695;62;1;0;23.2;3533
1593810148467;62;1;0;23.2;3533
1593810447687;62;1;0;23.2;3533
1593810749107;62;1;0;23.2;3535
1593811048959;62;1;0;23.2;3533
1593811351466;62;1;0;23.2;3535
1593811646779;62;1;0;23.2;3535
1593811950748;62;1;0;23.2;3535
1593812247951;62;1;0;23.2;3535
1593812550220;62;1;0;23.2;3535
1593812850035;62;1;0;23.2;3535
1593813149871;62;1;0;23.2;3535
1593813447399;62;1;0;23.2;3533
1593813746920;62;1;0;23.2;3535
1593814047239;62;1;0;23.2;3535
1593814349621;62;1;0;23.2;3533
1593814647959;62;1;0;23.2;3533
1593814946499;62;1;0;23.2;3535
1593815247431;62;1;0;23.2;3533
1593815546642;62;1;0;23.2;3535
1593815848011;62;1;0;23.2;3535
1593816146191;62;1;0;23.1;3535
1593816447627;62;1;0;23.2;3533
1593816746623;62;1;0;23.1;3533
1593817045451;62;1;0;23.2;3535
1593817347415;62;1;0;23.2;3533
1593817647071;62;1;0;23.2;3535
1593817947821;62;1;0;23.1;3533
1593818249202;62;1;0;23.2;3535
1593818545815;62;1;0;23.1;3535
1593818845111;62;1;0;23.2;3535
1593819147165;62;1;0;23.1;3535
1593819444871;62;1;0;23.1;3533
1593819746659;62;1;0;23.2;3533
1593820046691;62;1;0;23.1;3535
1593820348549;62;1;0;23.1;3533
1593820645447;62;1;0;23.1;3533
1593820945515;62;1;0;23.1;3535
1593821246595;62;1;0;23.1;3533
1593821546419;62;1;0;23.1;3533
1593821845597;62;1;0;23.1;3530
1593822145763;62;1;0;23.1;3535
1593822445803;62;1;0;23.1;3535
1593822746770;62;1;0;23.1;3533
1593823046583;62;1;0;23.1;3535
1593823346675;62;1;0;23.1;3535
1593823646347;62;1;0;23.1;3535
1593823946247;62;1;0;23.1;3535
1593824245951;62;1;0;23.1;3535
1593824545023;62;1;0;23.1;3533
1593824846874;62;1;0;23.1;3533
1593825145263;62;1;0;23.1;3535
1593825445287;62;1;0;23.1;3535
1593825747884;62;1;0;23.1;3535
1593826046371;62;1;0;23.1;3533
1593826345377;62;2;0;23.1;3535
1593826644719;62;2;0;23.1;3535
1593826946087;62;2;0;23.1;3533
1593827247823;62;2;0;23.1;3535
1593827545067;62;2;0;23.1;3535
1593827844763;62;3;0;23.1;3535
1593828147697;62;4;0;23.1;3535
1593828446031;62;5;0;23.1;3535
1593828744471;62;5;0;23.1;3533
1593829046091;62;5;0;23.1;3533
1593829345551;62;4;0;23.1;3535
1593829645779;62;5;0;23.1;3535
1593829946747;62;6;0;23;3535
1593830245747;62;7;0;23.1;3535
1593830546631;62;9;0;23.1;3535
1593830847928;62;8;0;23.1;3533
1593831145631;62;11;0;23.1;3533
1593831445503;62;12;0;23.1;3533
1593831746144;62;12;0;23.1;3535
1593832045073;62;12;0;23.1;3535
1593832344755;62;13;0;23.1;3533
1593832646591;62;15;0;23.1;3535
1593832945031;62;16;0;23.1;3533
1593833245231;62;17;0;23.1;3535
1593833547772;62;17;0;23.1;3533
1593833845277;62;18;0;23.1;3533
1593834146413;62;18;0;23.1;3535
1593834445275;62;19;0;23.1;3533
1593834746498;62;19;0;23.1;3535
1593835045899;62;18;0;23.1;3535
1593835344779;62;19;0;23.1;3535
1593835645231;62;21;0;23.1;3535
1593835944111;62;21;0;23.1;3533
1593836262334;62;23;0;23.1;3535
1593836543999;62;24;0;23.2;3535
1593836847265;62;25;0;23.1;3535
1593837145175;62;27;0;23.2;3535
1593837447252;62;30;0;23.2;3533
1593837745067;62;32;0;23.2;3535
1593838047669;62;31;0;23.2;3535
1593838345656;62;31;0;23.2;3535
1593838645275;62;31;0;23.2;3535
1593838945219;62;33;0;23.2;3535
1593839244947;62;33;0;23.2;3535
1593839562966;62;35;0;23.3;3533
1593839847079;62;35;0;23.2;3535
1593840143795;62;37;0;23.2;3533
1593840444395;62;38;0;23.2;3535
1593840744215;62;37;0;23.2;3535
1593841045733;62;38;0;23.3;3535
1593841343755;62;42;0;23.3;3535
1593841645175;62;45;0;23.3;3535
1593841943899;61;47;0;23.3;3533
1593842245325;61;47;0;23.3;3535
1593842545051;62;44;0;23.3;3535
1593842845710;62;42;0;23.3;3533
1593843144631;62;41;0;23.4;3535
1593843444487;62;32;0;23.3;3535
1593843744099;62;28;0;23.3;3535
1593844046201;63;38;0;23.3;3535
1593844344351;63;28;0;23.4;3535
1593844647687;63;33;0;23.4;3535
1593844945651;63;35;0;23.3;3535
1593845247367;63;37;0;23.3;3535
1593845543883;63;47;0;23.4;3533
1593845845119;63;44;0;23.4;3535
1593846144443;63;38;0;23.4;3535
1593846445079;63;38;0;23.4;3535
1593846744903;63;42;0;23.4;3538
1593847046965;64;44;0;23.4;3535
1593847345431;64;49;0;23.5;3535
1593847644711;64;55;0;23.4;3535
1593847945231;64;44;0;23.4;3535
1593848244503;64;45;0;23.5;3535
1593848545255;64;44;0;23.5;3535
1593848845579;64;43;0;23.4;3535
1593849145403;64;35;0;23.4;3535
1593849443595;64;32;0;23.5;3535
1593849745023;64;43;0;23.5;3535
1593850044834;64;37;0;23.5;3535
1593850345079;64;47;0;23.5;3535
1593850644083;64;52;0;23.5;3535
1593850944695;65;60;0;23.5;3535
1593851244699;65;59;0;23.5;3535
1593851544909;65;57;0;23.5;3535
1593851847199;65;45;0;23.5;3535
1593852144451;65;36;0;23.5;3535
1593852445215;65;44;0;23.6;3535
1593852744851;65;51;0;23.6;3535
1593853044095;65;43;0;23.6;3535
1593853344459;65;39;0;23.6;3535
1593853644691;65;36;0;23.6;3535
1593853943295;65;26;0;23.6;3535
1593854243073;65;29;0;23.6;3535
1593854546788;65;35;0;23.6;3538
1593854844231;65;36;0;23.6;3535
1593855144967;65;34;0;23.6;3538
1593855447082;65;30;0;23.6;3535
1593855744659;65;30;0;23.6;3535
1593856045107;66;33;0;23.6;3535
1593856342994;66;39;0;23.6;3535
1593856644780;66;47;0;23.6;3535
1593856944075;66;45;0;23.6;3535
1593857243051;66;40;0;23.6;3535
1593857543499;66;34;0;23.6;3535
1593857844543;66;25;0;23.6;3535
1593858143491;66;17;0;23.6;3535
1593858443631;66;22;0;23.6;3535
1593858744100;66;16;0;23.6;3535
1593859043839;66;16;0;23.6;3535
1593859345003;66;16;0;23.6;3535
1593859644759;66;10;0;23.6;3535
1593859944311;66;34;0;23.6;3538
1593860244651;66;38;0;23.6;3535
1593860545848;66;42;0;23.6;3535
1593860843067;66;34;0;23.6;3535
1593861143847;66;31;0;23.6;3538
1593861442646;66;39;0;23.6;3535
1593861744167;66;43;0;23.6;3535
1593862048484;66;44;0;23.6;3535
1593862346231;66;41;0;23.6;3538
1593862643591;66;36;0;23.6;3535
1593862943224;66;33;0;23.6;3538
1593863243659;66;38;0;23.6;3535
1593863544003;66;32;0;23.6;3535
1593863843895;66;21;0;23.6;3535
1593864142479;66;16;0;23.7;3538
1593864444003;66;22;0;23.6;3535
1593864745478;66;31;0;23.6;3535
1593865043714;66;37;0;23.6;3538
1593865344896;66;36;0;23.7;3538
1593865642755;66;25;0;23.6;3538
1593865944099;66;21;0;23.6;3538
1593866242829;66;18;0;23.6;3535
1593866542791;66;13;0;23.6;3538
1593866844975;66;18;0;23.6;3535
1593867143921;66;15;0;23.6;3535
1593867444431;66;11;0;23.6;3535
1593867743611;66;12;0;23.6;3538
1593868043787;66;8;0;23.6;3538
1593868345019;66;8;0;23.6;3535
1593868642655;66;10;0;23.6;3535
1593868942225;66;9;0;23.6;3538
1593869242832;66;12;0;23.6;3535
1593869544027;66;14;0;23.6;3535
1593869845059;66;14;0;23.6;3538
1593870143231;66;16;0;23.6;3535
1593870442207;66;15;0;23.6;3535
1593870743227;66;19;0;23.6;3538
1593871043230;66;19;0;23.6;3535
1593871345343;66;14;0;23.6;3538
1593871643695;66;14;0;23.6;3535
1593871943591;66;18;0;23.6;3535
1593872242820;66;20;0;23.6;3538
1593872543607;66;24;0;23.6;3538
1593872844433;66;47;0;23.6;3535
1593873142983;66;34;0;23.6;3535
1593873443351;66;36;0;23.6;3535
1593873742251;66;129;0;23.6;3538
1593874043575;66;135;0;23.6;3538
1593874341619;66;66;0;23.6;3535
1593874642887;66;143;0;23.6;3535
1593874942615;66;149;0;23.6;3535
1593875243807;66;117;0;23.7;3535
1593875541843;67;25;0;23.6;3538
1593875845299;66;80;0;23.7;3535
1593876142243;66;36;0;23.7;3538
1593876444247;66;48;0;23.7;3535
1593876744615;66;46;0;23.7;3538
1593877045641;66;30;0;23.7;3535
1593877344419;66;17;0;23.7;3538
1593877644087;66;13;0;23.7;3535
1593877944707;66;10;0;23.7;3535
1593878243039;66;29;0;23.6;3535
1593878545311;66;31;0;23.7;3538
1593878846018;66;16;0;23.7;3535
1593879143307;66;12;0;23.7;3538
1593879443799;66;16;0;23.7;3538
1593879742876;66;9;0;23.6;3535
1593880043840;66;9;0;23.7;3535
1593880342411;66;9;0;23.6;3535
1593880645095;66;7;0;23.6;3538
1593880943980;66;6;0;23.6;3535
1593881242187;66;5;0;23.7;3535
1593881542264;66;7;0;23.6;3535
1593881843871;66;5;0;23.6;3538
1593882142239;66;4;0;23.6;3538
1593882444876;66;3;0;23.6;3535
1593882742315;66;4;0;23.6;3535
1593883042990;66;4;0;23.6;3535
1593883344281;66;4;0;23.6;3535
1593883643039;66;3;0;23.6;3535
1593883943511;66;2;0;23.6;3535
1593884242255;66;2;0;23.6;3535
1593884542750;66;2;0;23.6;3535
1593884843871;66;2;0;23.6;3538
1593885144503;66;2;0;23.6;3538
1593885457158;66;2;0;23.5;3535
1593885743191;65;1;0;23.6;3538
1593886045017;66;1;0;23.5;3535
1593886343603;66;1;0;23.5;3535
1593886642523;66;1;0;23.5;3535
1593886943547;66;1;0;23.6;3538
1593887243415;65;1;0;23.6;3535
1593887544811;65;1;0;23.5;3535
1593887842855;65;1;0;23.5;3538
1593888142691;65;1;0;23.5;3535
1593888443431;65;1;0;23.5;3538
1593888741883;65;1;0;23.5;3535
1593889045771;65;1;0;23.5;3535
1593889344767;65;1;0;23.5;3535
1593889642463;65;1;0;23.5;3538
1593889943831;65;1;0;23.5;3538
1593890242647;65;1;0;23.6;3535
1593890542423;65;1;0;23.5;3535
1593890843955;65;1;0;23.5;3535
1593891142475;65;1;0;23.5;3535
1593891446725;65;1;0;23.5;3538
1593891743067;65;1;0;23.5;3538
1593892046034;65;1;0;23.5;3535
1593892342387;65;1;0;23.5;3538
1593892642955;65;1;0;23.5;3538
1593892944079;65;1;0;23.5;3535
1593893245095;65;1;0;23.4;3538
1593893542181;64;1;0;23.5;3535
1593893842738;64;1;0;23.4;3535
1593894143611;64;1;0;23.5;3538
1593894442615;64;1;0;23.4;3535
1593894743451;64;1;0;23.5;3535
1593895043195;64;1;0;23.5;3535
1593895341631;64;1;0;23.5;3538
1593895642643;64;1;0;23.4;3535
1593895942426;64;1;0;23.5;3538
1593896242476;64;1;0;23.4;3538
1593896545031;64;1;0;23.5;3535
1593896841403;64;1;0;23.4;3535
1593897143480;64;1;0;23.5;3535
1593897442555;64;1;0;23.4;3535
1593897742232;64;0;0;23.4;3535
1593898042364;64;1;0;23.4;3535
1593898342652;64;1;0;23.4;3538
1593898643346;64;1;0;23.5;3535
1593898944522;64;1;0;23.4;3535
1593899242389;64;1;0;23.4;3535
1593899543199;64;1;0;23.4;3535
1593899840944;64;1;0;23.4;3538
1593900142219;64;1;0;23.4;3535
1593900443695;64;1;0;23.4;3535
1593900743063;64;1;0;23.4;3535
1593901042791;64;1;0;23.4;3535
1593901341989;64;1;0;23.4;3535
1593901644398;64;1;0;23.4;3535
1593901943431;64;1;0;23.4;3535
1593902244059;64;1;0;23.4;3535
1593902542862;64;1;0;23.4;3535
1593902840454;64;1;0;23.4;3535
1593903146646;64;1;0;23.4;3535
1593903442759;64;1;0;23.4;3535
1593903743947;64;1;0;23.4;3535
1593904043263;64;1;0;23.4;3535
1593904341547;64;1;0;23.4;3535
1593904641467;64;1;0;23.4;3535
1593904944155;64;1;0;23.4;3535
1593905240243;64;1;0;23.4;3535
1593905544934;64;1;0;23.4;3535
1593905842587;64;1;0;23.4;3538
1593906142775;64;1;0;23.4;3535
1593906442471;64;1;0;23.4;3538
1593906740267;64;1;0;23.4;3535
1593907045007;64;1;0;23.4;3535
1593907344837;64;1;0;23.3;3535
1593907642675;64;1;0;23.4;3535
1593907944691;64;1;0;23.4;3535
1593908241671;64;1;0;23.4;3535
1593908543190;64;1;0;23.4;3535
1593908840561;64;1;0;23.4;3535
1593909141578;64;1;0;23.4;3535
1593909443891;64;1;0;23.4;3535
1593909740513;64;1;0;23.4;3538
1593910041804;64;1;0;23.4;3538
1593910341010;64;1;0;23.4;3535
1593910641982;64;1;0;23.4;3535
1593910941332;64;1;0;23.3;3538
1593911242617;64;1;0;23.3;3535
1593911540331;64;1;0;23.3;3535
1593911842252;64;2;0;23.3;3538
1593912141259;64;2;0;23.3;3535
1593912443799;64;2;0;23.3;3535
1593912744849;64;2;0;23.3;3535
1593913042411;64;2;0;23.4;3535
1593913342855;64;2;0;23.3;3535
1593913644936;64;2;0;23.3;3535
1593913943075;64;3;0;23.3;3538
1593914243007;64;3;0;23.3;3535
1593914540203;64;4;0;23.3;3538
1593914841899;64;5;0;23.3;3538
1593915140810;64;5;0;23.3;3535
1593915441136;64;6;0;23.3;3535
1593915740653;64;6;0;23.3;3535
1593916042179;64;7;0;23.3;3535
1593916341901;64;7;0;23.3;3535
1593916645052;64;7;0;23.3;3535
1593916941032;64;6;0;23.3;3535
1593917240389;64;10;0;23.3;3535
1593917544195;64;12;0;23.3;3535
1593917840077;64;13;0;23.3;3535
1593918142711;64;9;0;23.3;3535
1593918443357;64;7;0;23.3;3535
1593918742966;64;10;0;23.3;3535
1593919040011;64;19;0;23.3;3535
1593919340944;64;19;0;23.3;3535
1593919641164;64;23;0;23.4;3535
1593919944193;64;20;0;23.3;3538
1593920240315;64;23;0;23.3;3535
1593920541091;64;22;0;23.3;3535
1593920844256;64;21;0;23.3;3535
1593921140403;64;23;0;23.3;3535
1593921441814;64;25;0;23.4;3535
1593921741231;64;26;0;23.3;3535
1593922041087;64;27;0;23.4;3535
1593922342231;64;25;0;23.4;3538
1593922644411;64;27;0;23.4;3535
1593922943864;64;24;0;23.4;3535
1593923242258;64;21;0;23.4;3535
1593923541943;64;20;0;23.4;3535
1593923844238;64;23;0;23.4;3535
1593924141743;64;22;0;23.4;3535
1593924442667;64;22;0;23.4;3535
1593924741631;64;22;0;23.3;3535
1593925044125;64;23;0;23.4;3538
1593925342189;64;24;0;23.4;3535
1593925642104;64;25;0;23.4;3535
1593925940106;64;25;0;23.4;3535
1593926243065;64;30;0;23.4;3538
1593926548199;64;33;0;23.4;3535
1593926840101;64;32;0;23.4;3535
1593927141520;64;31;0;23.4;3538
1593927443790;64;30;0;23.4;3538
1593927741871;64;36;0;23.4;3535
1593928041909;63;34;0;23.4;3538
1593928340069;63;38;0;23.4;3538
1593928640870;63;44;0;23.4;3538
1593928939653;63;46;0;23.4;3535
1593929239990;63;46;0;23.4;3535
1593929540469;63;45;0;23.5;3535
1593929840368;63;46;0;23.5;3538
1593930141737;63;47;0;23.5;3538
1593930441139;63;35;0;23.5;3538
1593930744039;64;41;0;23.5;3538
1593931041019;64;49;0;23.5;3535
1593931342051;64;40;0;23.5;3535
1593931641583;64;40;0;23.5;3535
1593931941731;64;39;0;23.5;3535
1593932240955;64;38;0;23.5;3538
1593932545574;64;36;0;23.5;3535
1593932841466;64;35;0;23.5;3538
1593933143707;64;34;0;23.5;3538
1593933442251;64;40;0;23.6;3538
1593933744072;64;44;0;23.5;3535
1593934042251;64;46;0;23.6;3538
1593934343816;64;50;0;23.5;3535
1593934641367;64;46;0;23.6;3538
1593934941567;64;42;0;23.5;3535
1593935241075;64;38;0;23.6;3538
1593935543735;64;30;0;23.5;3535
1593935840591;64;25;0;23.6;3538
1593936143438;64;24;0;23.6;3535
1593936441343;64;24;0;23.6;3538
1593936741486;64;25;0;23.6;3538
1593937040263;64;25;0;23.6;3535
1593937343676;64;25;0;23.6;3535
1593937640257;64;25;0;23.6;3538
1593937940141;64;25;0;23.6;3538
1593938240320;64;28;0;23.6;3535
1593938540439;64;32;0;23.6;3538
1593938840075;64;31;0;23.6;3538
1593939143221;64;34;0;23.6;3538
1593939440573;64;38;0;23.6;3538
1593939740778;64;36;0;23.6;3538
1593940041047;64;30;0;23.6;3538
1593940344076;64;26;0;23.6;3538
1593940641955;64;25;0;23.6;3538
1593940939792;64;25;0;23.6;3538
1593941240304;64;30;0;23.6;3538
1593941539539;64;36;0;23.6;3538
1593941840407;64;33;0;23.6;3535
1593942141065;64;31;0;23.7;3538
1593942440011;64;29;0;23.6;3538
1593942739623;64;31;0;23.6;3535
1593943041303;64;28;0;23.6;3538
1593943339839;64;20;0;23.6;3538
1593943646221;64;20;0;23.6;3538
1593943940431;64;24;0;23.6;3538
1593944241651;64;27;0;23.6;3535
1593944540207;64;25;0;23.6;3538
1593944842079;64;26;0;23.6;3538
1593945138711;64;33;0;23.6;3538
1593945441648;64;38;0;23.7;3535
1593945741171;64;30;0;23.7;3538
1593946039800;64;27;0;23.6;3538
1593946339199;64;28;0;23.6;3535
1593946643836;64;37;0;23.6;3538
1593946940613;64;40;0;23.6;3535
1593947242546;64;36;0;23.6;3535
1593947541031;64;35;0;23.7;3538
1593947841609;64;38;0;23.6;3538
1593948139834;64;45;0;23.6;3538
1593948443881;64;50;0;23.7;3535
1593948741201;64;51;0;23.7;3538
1593949041799;64;46;0;23.7;3535
1593949340144;64;42;0;23.7;3538
1593949641946;64;51;0;23.7;3538
1593949949838;64;55;0;23.7;3538
1593950238715;64;58;0;23.7;3540
1593950540235;64;63;0;23.7;3538
1593950842652;65;37;0;23.8;3538
1593951139355;64;44;0;23.8;3540
1593951440533;65;39;0;23.7;3538
1593951738789;65;23;0;23.7;3538
1593952041017;65;41;0;23.8;3538
1593952339831;65;43;0;23.8;3540
1593952643219;65;39;0;23.7;3538
1593952938850;65;38;0;23.8;3535
1593953240501;65;41;0;23.7;3540
1593953538823;65;40;0;23.8;3540
1593953842758;65;54;0;23.7;3538
1593954139431;65;59;0;23.7;3540
1593954441810;65;61;0;23.8;3538
1593954739975;65;53;0;23.8;3538
1593955043732;65;55;0;23.8;3535
1593955340047;65;48;0;23.8;3538
1593955640112;65;40;0;23.8;3538
1593955939115;65;22;0;23.8;3538
1593956242124;65;39;0;23.8;3538
1593956539231;65;31;0;23.8;3538
1593956840989;65;82;0;23.8;3540
1593957137903;65;59;0;23.8;3540
1593957439590;64;116;0;23.8;3538
1593957739856;64;44;0;23.8;3538
1593958042064;64;47;0;23.8;3540
1593958339999;64;38;0;23.9;3540
1593958638120;64;85;0;23.9;3538
1593958937873;64;30;0;23.9;3538
1593959238243;64;30;0;23.9;3538
1593959538445;64;30;0;23.8;3538
1593959838451;64;29;0;23.9;3538
1593960137842;64;26;0;23.9;3540
1593960437653;64;23;0;23.9;3538
1593960738623;64;23;0;23.8;3538
1593961037755;64;23;0;23.8;3540
1593961341836;64;25;0;23.8;3540
1593961638179;64;27;0;23.8;3540
1593961939174;64;33;0;23.8;3538
1593962238751;64;44;0;23.8;3540
1593962555175;64;53;0;23.8;3538
1593962838770;64;47;0;23.8;3540
1593963138991;64;21;0;23.9;3540
1593963438994;64;34;0;23.9;3540
1593963743913;64;37;0;23.9;3540
1593964040459;64;31;0;23.8;3540
1593964341434;64;29;0;23.9;3540
1593964640154;64;25;0;23.9;3540
1593964939826;64;22;0;23.8;3540
1593965239219;64;20;0;23.8;3540
1593965544142;64;21;0;23.9;3538
1593965838171;64;16;0;23.8;3540
1593966139971;64;14;0;23.9;3540
1593966438720;64;12;0;23.8;3540
1593966737600;64;8;0;23.8;3540
1593967037703;64;7;0;23.8;3540
1593967338095;64;7;0;23.9;3540
1593967638835;64;7;0;23.8;3540
1593967937199;64;5;0;23.8;3538
1593968238311;64;5;0;23.8;3538
1593968539415;64;5;0;23.8;3540
1593968837831;64;4;0;23.8;3538
1593969142970;64;4;0;23.8;3540
1593969439389;64;3;0;23.8;3540
1593969742506;64;3;0;23.8;3538
1593970039427;64;3;0;23.8;3540
1593970337657;64;2;0;23.8;3540
1593970639029;64;3;0;23.8;3540
1593970939387;64;3;0;23.8;3540
1593971240499;64;2;0;23.7;3538
1593971543243;64;2;0;23.7;3540
1593971840231;64;1;0;23.7;3538
1593972143359;64;1;0;23.7;3538
1593972439239;64;1;0;23.7;3540
1593972741471;64;1;0;23.8;3538
1593973038431;64;1;0;23.8;3540
1593973337979;64;1;0;23.7;3540
1593973637431;64;1;0;23.8;3538
1593973939329;63;1;0;23.7;3538
1593974239182;63;1;0;23.8;3540
1593974537853;63;1;0;23.7;3538
1593974837379;63;1;0;23.7;3538
1593975141379;63;1;0;23.7;3540
1593975439191;64;1;0;23.7;3538
1593975749439;63;1;0;23.8;3540
1593976039463;63;1;0;23.7;3540
1593976341473;64;1;0;23.7;3538
1593976639215;63;1;0;23.7;3540
1593976939670;63;1;0;23.7;3538
1593977238479;63;1;0;23.6;3538
1593977542653;63;1;0;23.7;3540
1593977839651;63;1;0;23.7;3538
1593978141503;63;1;0;23.7;3540
1593978439523;63;1;0;23.6;3540
1593978740278;63;1;0;23.7;3538
1593979039071;63;1;0;23.6;3540
1593979341767;63;1;0;23.7;3538
1593979639463;63;1;0;23.7;3538
1593979939953;63;1;0;23.6;3538
1593980237703;63;1;0;23.7;3535
1593980540695;63;1;0;23.7;3538
1593980837859;63;1;0;23.6;3538
1593981141334;63;1;0;23.6;3538
1593981438932;63;1;0;23.6;3538
1593981740115;63;1;0;23.6;3538
1593982039631;63;1;0;23.6;3538
1593982340459;63;1;0;23.6;3540
1593982642449;63;1;0;23.6;3538
1593982950229;63;1;0;23.6;3538
1593983236721;63;1;0;23.6;3538
1593983537339;63;1;0;23.6;3538
1593983836669;63;1;0;23.6;3538
1593984138246;63;1;0;23.6;3540
1593984436479;63;1;0;23.6;3538
1593984736787;63;1;0;23.6;3538
1593985036071;63;1;0;23.5;3540
1593985337872;63;1;0;23.6;3540
1593985637015;63;1;0;23.6;3538
1593985936789;63;1;0;23.6;3535
1593986236764;63;1;0;23.6;3538
1593986536887;63;1;0;23.6;3538
1593986836771;63;1;0;23.6;3540
1593987137031;63;1;0;23.5;3538
1593987436044;63;1;0;23.6;3540
1593987736953;63;1;0;23.6;3538
1593988036915;63;1;0;23.6;3538
1593988336915;63;1;0;23.5;3540
1593988637451;63;1;0;23.6;3538
1593988936929;63;1;0;23.6;3540
1593989240633;63;1;0;23.6;3538
1593989536514;63;1;0;23.5;3538
1593990738012;63;1;0;23.5;3540
1593991037023;63;1;0;23.6;3538
1593991337415;63;1;0;23.5;3540
1593991639830;63;1;0;23.5;3540
1593991938501;63;1;0;23.5;3535
1593992237705;63;1;0;23.5;3538
1593992537655;63;1;0;23.5;3538
1593992836547;63;1;0;23.5;3538
1593993137387;63;1;0;23.5;3538
1593993437170;63;1;0;23.5;3540
1593993737397;63;1;0;23.5;3535
1593994036975;63;1;0;23.5;3538
1593994336091;63;1;0;23.5;3538
1593994635903;63;1;0;23.5;3535
1593994935676;63;1;0;23.5;3538
1593995237765;63;1;0;23.5;3538
