ts;co2;humidity;light;motion;temperature;vdd;;
1.58831E+12;410;25;199;0;20.7;3633;;01.05.20 4:21
1.58831E+12;408;25;190;0;20.7;3630;;01.05.20 4:26
1.58831E+12;405;25;165;0;20.8;3633;;01.05.20 4:31
1.58831E+12;415;25;233;0;20.8;3630;;01.05.20 4:36
1.58831E+12;418;25;317;0;20.8;3633;;01.05.20 4:41
1.58831E+12;411;25;200;0;20.8;3633;;01.05.20 4:46
1.58831E+12;415;25;321;0;20.8;3630;;01.05.20 4:51
1.58831E+12;415;25;414;0;20.8;3633;;01.05.20 4:56
1.58831E+12;420;26;297;0;20.9;3633;;01.05.20 5:01
1.58831E+12;408;26;381;0;20.9;3630;;01.05.20 5:06
1.58831E+12;398;25;393;0;20.9;3630;;01.05.20 5:11
1.58831E+12;407;25;383;0;20.9;3633;;01.05.20 5:16
1.58831E+12;407;25;169;0;21;3633;;01.05.20 5:21
1.58831E+12;408;25;193;0;21;3633;;01.05.20 5:26
1.58831E+12;414;25;229;0;21;3630;;01.05.20 5:31
1.58831E+12;403;25;232;0;21;3630;;01.05.20 5:36
1.58831E+12;419;25;302;0;21.1;3633;;01.05.20 5:41
1.58831E+12;413;25;306;0;21.1;3630;;01.05.20 5:46
1.58831E+12;418;25;307;0;21.2;3633;;01.05.20 5:51
1.58831E+12;412;25;307;0;21.1;3633;;01.05.20 5:56
1.58831E+12;411;25;299;0;21.2;3633;;01.05.20 6:01
1.58831E+12;411;25;303;0;21.2;3630;;01.05.20 6:06
1.58831E+12;417;25;191;0;21.2;3633;;01.05.20 6:11
1.58831E+12;409;25;208;0;21.2;3630;;01.05.20 6:16
1.58831E+12;408;25;134;0;21.2;3630;;01.05.20 6:21
1.58831E+12;408;25;143;0;21.2;3633;;01.05.20 6:26
1.58831E+12;417;24;149;0;21.2;3633;;01.05.20 6:31
1.58831E+12;407;24;149;0;21.2;3633;;01.05.20 6:36
1.58832E+12;409;24;151;0;21.1;3633;;01.05.20 6:41
1.58832E+12;406;24;230;0;21.2;3630;;01.05.20 6:46
1.58832E+12;410;24;173;0;21.1;3633;;01.05.20 6:51
1.58832E+12;406;24;180;0;21.1;3633;;01.05.20 6:56
1.58832E+12;406;24;198;0;21.2;3633;;01.05.20 7:01
1.58832E+12;412;24;198;0;21.2;3633;;01.05.20 7:06
1.58832E+12;401;24;217;0;21.2;3633;;01.05.20 7:11
1.58832E+12;417;24;214;0;21.2;3633;;01.05.20 7:16
1.58832E+12;402;24;212;0;21.1;3633;;01.05.20 7:21
1.58832E+12;407;24;201;0;21.2;3630;;01.05.20 7:26
1.58832E+12;415;24;239;0;21.1;3630;;01.05.20 7:31
1.58832E+12;406;23;204;0;21.1;3633;;01.05.20 7:36
1.58832E+12;409;23;179;0;21.2;3633;;01.05.20 7:41
1.58832E+12;412;23;344;0;21.2;3633;;01.05.20 7:46
1.58832E+12;422;23;303;0;21.2;3633;;01.05.20 7:51
1.58832E+12;409;23;367;0;21.2;3633;;01.05.20 7:56
1.58832E+12;405;23;371;0;21.2;3633;;01.05.20 8:01
1.58832E+12;401;23;386;0;21.2;3633;;01.05.20 8:06
1.58832E+12;405;23;203;0;21.2;3630;;01.05.20 8:11
1.58832E+12;404;22;172;0;21.2;3633;;01.05.20 8:16
1.58832E+12;401;23;164;0;21.2;3633;;01.05.20 8:21
1.58832E+12;412;22;308;0;21.2;3633;;01.05.20 8:26
1.58832E+12;409;22;327;0;21.2;3633;;01.05.20 8:31
1.58832E+12;409;22;302;0;21.2;3633;;01.05.20 8:36
1.58832E+12;412;22;306;0;21.3;3633;;01.05.20 8:41
1.58832E+12;411;22;318;0;21.3;3633;;01.05.20 8:46
1.58832E+12;407;22;307;0;21.3;3630;;01.05.20 8:51
1.58832E+12;405;22;295;0;21.3;3633;;01.05.20 8:56
1.58832E+12;408;22;280;0;21.3;3633;;01.05.20 9:01
1.58832E+12;398;22;275;0;21.3;3633;;01.05.20 9:06
1.58832E+12;402;22;261;0;21.3;3630;;01.05.20 9:11
1.58832E+12;409;22;252;0;21.3;3633;;01.05.20 9:16
1.58832E+12;408;22;247;0;21.3;3630;;01.05.20 9:21
1.58833E+12;406;22;252;0;21.3;3633;;01.05.20 9:26
1.58833E+12;404;22;249;0;21.3;3630;;01.05.20 9:31
1.58833E+12;405;22;248;0;21.3;3633;;01.05.20 9:36
1.58833E+12;409;22;245;0;21.4;3633;;01.05.20 9:41
1.58833E+12;414;22;243;0;21.3;3633;;01.05.20 9:46
1.58833E+12;407;21;241;0;21.3;3630;;01.05.20 9:51
1.58833E+12;409;22;237;0;21.4;3633;;01.05.20 9:56
1.58833E+12;403;21;223;0;21.4;3633;;01.05.20 10:01
1.58833E+12;404;21;236;0;21.4;3633;;01.05.20 10:06
1.58833E+12;409;21;234;0;21.4;3633;;01.05.20 10:11
1.58833E+12;405;21;232;0;21.4;3633;;01.05.20 10:16
1.58833E+12;412;21;231;0;21.4;3633;;01.05.20 10:21
1.58833E+12;413;21;230;0;21.4;3633;;01.05.20 10:26
1.58833E+12;404;21;229;0;21.4;3633;;01.05.20 10:31
1.58833E+12;401;21;227;0;21.4;3633;;01.05.20 10:36
1.58833E+12;406;21;225;0;21.4;3633;;01.05.20 10:41
1.58833E+12;412;21;228;0;21.5;3633;;01.05.20 10:46
1.58833E+12;412;21;231;0;21.4;3633;;01.05.20 10:51
1.58833E+12;413;21;235;0;21.4;3633;;01.05.20 10:56
1.58833E+12;411;21;240;0;21.4;3633;;01.05.20 11:01
1.58833E+12;406;21;243;0;21.5;3633;;01.05.20 11:06
1.58833E+12;411;21;243;0;21.5;3633;;01.05.20 11:11
1.58833E+12;404;21;242;0;21.5;3630;;01.05.20 11:16
1.58833E+12;401;21;241;0;21.5;3633;;01.05.20 11:21
1.58833E+12;409;21;242;0;21.5;3633;;01.05.20 11:26
1.58833E+12;400;21;247;0;21.5;3633;;01.05.20 11:31
1.58833E+12;404;21;249;0;21.6;3633;;01.05.20 11:36
1.58833E+12;402;21;255;0;21.6;3633;;01.05.20 11:41
1.58833E+12;413;21;261;0;21.6;3633;;01.05.20 11:46
1.58833E+12;406;20;266;0;21.6;3633;;01.05.20 11:51
1.58833E+12;412;21;275;0;21.6;3633;;01.05.20 11:56
1.58833E+12;405;21;283;0;21.6;3633;;01.05.20 12:01
1.58833E+12;406;21;291;0;21.7;3633;;01.05.20 12:06
1.58834E+12;407;20;300;0;21.7;3633;;01.05.20 12:11
1.58834E+12;411;20;306;0;21.7;3633;;01.05.20 12:16
1.58834E+12;403;21;310;0;21.7;3630;;01.05.20 12:21
1.58834E+12;409;20;313;0;21.7;3633;;01.05.20 12:26
1.58834E+12;409;21;316;0;21.8;3633;;01.05.20 12:31
1.58834E+12;394;20;326;0;21.8;3633;;01.05.20 12:36
1.58834E+12;402;20;327;0;21.8;3633;;01.05.20 12:41
1.58834E+12;405;20;330;0;21.8;3633;;01.05.20 12:46
1.58834E+12;402;20;333;0;21.8;3633;;01.05.20 12:51
1.58834E+12;401;20;335;0;21.9;3633;;01.05.20 12:56
1.58834E+12;396;20;345;0;21.9;3633;;01.05.20 13:01
1.58834E+12;409;20;353;0;21.9;3633;;01.05.20 13:06
1.58834E+12;406;20;362;0;22;3633;;01.05.20 13:11
1.58834E+12;406;20;367;0;21.9;3633;;01.05.20 13:16
1.58834E+12;396;20;373;0;22;3633;;01.05.20 13:21
1.58834E+12;400;20;378;0;22.1;3633;;01.05.20 13:26
1.58834E+12;395;20;379;0;22.1;3630;;01.05.20 13:31
1.58834E+12;405;20;391;0;22.1;3633;;01.05.20 13:36
1.58834E+12;410;20;397;0;22.1;3633;;01.05.20 13:41
1.58834E+12;396;20;404;0;22.2;3633;;01.05.20 13:46
1.58834E+12;406;20;411;0;22.2;3633;;01.05.20 13:51
1.58834E+12;407;20;409;0;22.2;3633;;01.05.20 13:56
1.58834E+12;408;20;404;0;22.3;3633;;01.05.20 14:01
1.58834E+12;397;20;398;0;22.3;3633;;01.05.20 14:06
1.58834E+12;405;20;388;0;22.3;3633;;01.05.20 14:11
1.58834E+12;404;20;383;0;22.3;3633;;01.05.20 14:16
1.58834E+12;400;20;377;0;22.4;3630;;01.05.20 14:21
1.58834E+12;408;20;325;0;22.4;3633;;01.05.20 14:26
1.58834E+12;415;20;308;0;22.4;3633;;01.05.20 14:31
1.58834E+12;413;20;301;0;22.4;3633;;01.05.20 14:36
1.58834E+12;403;20;320;0;22.4;3633;;01.05.20 14:41
1.58834E+12;405;20;280;0;22.4;3633;;01.05.20 14:46
1.58834E+12;401;20;286;0;22.4;3633;;01.05.20 14:51
1.58834E+12;395;20;301;0;22.4;3633;;01.05.20 14:56
1.58835E+12;403;20;297;0;22.4;3633;;01.05.20 15:01
1.58835E+12;397;20;270;0;22.4;3633;;01.05.20 15:06
1.58835E+12;405;20;217;0;22.4;3633;;01.05.20 15:11
1.58835E+12;404;20;179;0;22.4;3633;;01.05.20 15:16
1.58835E+12;401;20;146;0;22.3;3633;;01.05.20 15:21
1.58835E+12;403;20;124;0;22.3;3633;;01.05.20 15:26
1.58835E+12;407;20;98;0;22.3;3633;;01.05.20 15:31
1.58835E+12;400;20;97;0;22.2;3633;;01.05.20 15:41
1.58835E+12;400;20;61;0;22.2;3633;;01.05.20 15:46
1.58835E+12;404;20;56;0;22.2;3633;;01.05.20 15:51
1.58835E+12;402;20;52;0;22.2;3633;;01.05.20 15:56
1.58835E+12;403;21;48;0;22.2;3633;;01.05.20 16:01
1.58835E+12;401;21;44;0;22.1;3633;;01.05.20 16:06
1.58835E+12;396;21;39;0;22;3633;;01.05.20 16:11
1.58835E+12;411;21;35;0;22;3633;;01.05.20 16:16
1.58835E+12;404;21;29;0;22;3633;;01.05.20 16:21
1.58835E+12;407;21;24;0;22;3633;;01.05.20 16:26
1.58835E+12;410;21;19;0;22;3633;;01.05.20 16:31
1.58835E+12;404;21;14;0;21.9;3633;;01.05.20 16:36
1.58835E+12;406;21;12;0;21.9;3633;;01.05.20 16:41
1.58835E+12;405;21;7;0;21.9;3633;;01.05.20 16:46
1.58835E+12;406;21;4;0;21.9;3633;;01.05.20 16:51
1.58835E+12;401;21;2;0;21.8;3633;;01.05.20 16:56
1.58835E+12;402;21;1;0;21.8;3633;;01.05.20 17:01
1.58835E+12;403;21;0;0;21.8;3633;;01.05.20 17:06
1.58835E+12;404;21;0;0;21.8;3633;;01.05.20 17:11
1.58835E+12;404;21;0;0;21.7;3633;;01.05.20 17:16
1.58835E+12;408;21;0;0;21.7;3633;;01.05.20 17:21
1.58835E+12;400;21;0;0;21.7;3633;;01.05.20 17:26
1.58835E+12;405;21;0;0;21.7;3633;;01.05.20 17:31
1.58835E+12;408;21;0;0;21.7;3633;;01.05.20 17:36
1.58835E+12;403;21;0;0;21.6;3633;;01.05.20 17:41
1.58836E+12;410;21;0;0;21.7;3633;;01.05.20 17:46
1.58836E+12;405;22;0;0;21.7;3630;;01.05.20 17:51
1.58836E+12;405;21;0;0;21.7;3630;;01.05.20 17:56
1.58836E+12;410;21;0;0;21.6;3633;;01.05.20 18:01
1.58836E+12;401;21;0;0;21.6;3633;;01.05.20 18:06
1.58836E+12;401;21;0;0;21.6;3633;;01.05.20 18:11
1.58836E+12;409;21;0;0;21.6;3633;;01.05.20 18:16
1.58836E+12;398;21;0;0;21.6;3633;;01.05.20 18:21
1.58836E+12;403;21;0;0;21.6;3633;;01.05.20 18:26
1.58836E+12;406;21;0;0;21.6;3633;;01.05.20 18:31
1.58836E+12;407;21;0;0;21.6;3633;;01.05.20 18:36
1.58836E+12;412;21;0;0;21.6;3633;;01.05.20 18:41
1.58836E+12;410;21;0;0;21.6;3633;;01.05.20 18:46
1.58836E+12;405;21;0;0;21.5;3633;;01.05.20 18:51
1.58836E+12;412;21;0;0;21.5;3633;;01.05.20 18:56
1.58836E+12;406;21;0;0;21.6;3633;;01.05.20 19:01
1.58836E+12;405;21;0;0;21.5;3633;;01.05.20 19:06
1.58836E+12;397;21;0;0;21.5;3633;;01.05.20 19:11
1.58836E+12;407;21;0;0;21.5;3633;;01.05.20 19:16
1.58836E+12;413;21;0;0;21.5;3633;;01.05.20 19:21
1.58836E+12;411;21;0;0;21.5;3633;;01.05.20 19:26
1.58836E+12;408;21;0;0;21.5;3633;;01.05.20 19:31
1.58836E+12;411;21;0;0;21.5;3633;;01.05.20 19:36
1.58836E+12;404;21;0;0;21.4;3633;;01.05.20 19:41
1.58836E+12;409;21;0;0;21.5;3633;;01.05.20 19:46
1.58836E+12;408;21;0;0;21.5;3633;;01.05.20 19:51
1.58836E+12;408;21;0;0;21.5;3633;;01.05.20 19:56
1.58836E+12;406;21;0;0;21.4;3630;;01.05.20 20:01
1.58836E+12;404;21;0;0;21.5;3633;;01.05.20 20:06
1.58836E+12;412;21;0;0;21.4;3633;;01.05.20 20:11
1.58836E+12;409;21;0;0;21.4;3633;;01.05.20 20:16
1.58836E+12;403;21;0;0;21.4;3635;;01.05.20 20:21
1.58836E+12;404;21;0;0;21.4;3630;;01.05.20 20:26
1.58837E+12;406;21;0;0;21.4;3633;;01.05.20 20:31
1.58837E+12;409;21;0;0;21.4;3633;;01.05.20 20:36
1.58837E+12;405;21;0;0;21.4;3633;;01.05.20 20:41
1.58837E+12;406;21;0;0;21.4;3633;;01.05.20 20:46
1.58837E+12;413;21;0;0;21.4;3633;;01.05.20 20:51
1.58837E+12;420;21;0;0;21.4;3630;;01.05.20 21:01
1.58837E+12;416;21;0;0;21.4;3633;;01.05.20 21:06
1.58837E+12;412;21;0;0;21.4;3633;;01.05.20 21:11
1.58837E+12;415;21;0;0;21.3;3633;;01.05.20 21:16
1.58837E+12;406;21;0;0;21.3;3633;;01.05.20 21:21
1.58837E+12;412;21;0;0;21.3;3633;;01.05.20 21:26
1.58837E+12;405;21;0;0;21.3;3633;;01.05.20 21:31
1.58837E+12;405;21;0;0;21.3;3633;;01.05.20 21:36
1.58837E+12;412;21;0;0;21.3;3633;;01.05.20 21:41
1.58837E+12;417;21;0;0;21.3;3630;;01.05.20 21:46
1.58837E+12;410;21;0;0;21.3;3633;;01.05.20 21:51
1.58837E+12;417;21;0;0;21.3;3633;;01.05.20 21:56
1.58837E+12;411;21;0;0;21.2;3633;;01.05.20 22:01
1.58837E+12;417;21;0;0;21.2;3633;;01.05.20 22:06
1.58837E+12;413;21;0;0;21.2;3633;;01.05.20 22:11
1.58837E+12;408;21;0;0;21.2;3633;;01.05.20 22:16
1.58837E+12;421;21;0;0;21.2;3633;;01.05.20 22:21
1.58837E+12;419;21;0;0;21.2;3633;;01.05.20 22:26
1.58837E+12;422;21;0;0;21.2;3633;;01.05.20 22:31
1.58837E+12;419;21;0;0;21.2;3633;;01.05.20 22:36
1.58837E+12;422;21;0;0;21.2;3633;;01.05.20 22:41
1.58837E+12;420;21;0;0;21.2;3633;;01.05.20 22:46
1.58837E+12;418;21;0;0;21.1;3633;;01.05.20 22:51
1.58837E+12;417;21;0;0;21.1;3633;;01.05.20 22:56
1.58837E+12;413;21;0;0;21.1;3633;;01.05.20 23:06
1.58837E+12;407;21;0;0;21.1;3633;;01.05.20 23:11
1.58837E+12;420;21;0;0;21.1;3633;;01.05.20 23:16
1.58838E+12;417;21;0;0;21.1;3633;;01.05.20 23:21
1.58838E+12;416;21;0;0;21;3633;;01.05.20 23:26
1.58838E+12;426;21;0;0;21;3633;;01.05.20 23:31
1.58838E+12;416;21;0;0;21;3633;;01.05.20 23:36
1.58838E+12;408;21;0;0;20.9;3633;;01.05.20 23:41
1.58838E+12;416;21;0;0;20.9;3633;;01.05.20 23:46
1.58838E+12;413;21;0;0;20.9;3633;;01.05.20 23:51
1.58838E+12;415;21;0;0;20.9;3633;;01.05.20 23:56
1.58838E+12;418;21;0;0;20.9;3633;;02.05.20 0:01
1.58838E+12;416;21;0;0;20.9;3630;;02.05.20 0:06
1.58838E+12;413;21;0;0;20.9;3633;;02.05.20 0:11
1.58838E+12;418;21;0;0;20.9;3633;;02.05.20 0:16
1.58838E+12;414;21;0;0;20.9;3633;;02.05.20 0:21
1.58838E+12;430;22;0;0;20.9;3633;;02.05.20 0:26
1.58838E+12;416;22;0;0;20.8;3633;;02.05.20 0:31
1.58838E+12;419;22;0;0;20.8;3633;;02.05.20 0:36
1.58838E+12;418;22;0;0;20.8;3633;;02.05.20 0:41
1.58838E+12;412;22;0;0;20.8;3633;;02.05.20 0:46
1.58838E+12;417;22;0;0;20.8;3633;;02.05.20 0:51
1.58838E+12;424;22;0;0;20.8;3633;;02.05.20 0:56
1.58838E+12;420;22;0;0;20.7;3633;;02.05.20 1:01
1.58838E+12;422;22;0;0;20.7;3633;;02.05.20 1:06
1.58838E+12;418;22;0;0;20.7;3630;;02.05.20 1:11
1.58838E+12;418;22;0;0;20.7;3633;;02.05.20 1:16
1.58838E+12;419;22;0;0;20.7;3633;;02.05.20 1:21
1.58838E+12;408;22;0;0;20.7;3633;;02.05.20 1:26
1.58838E+12;423;22;0;0;20.6;3633;;02.05.20 1:31
1.58838E+12;420;22;0;0;20.7;3630;;02.05.20 1:36
1.58838E+12;423;22;1;0;20.7;3633;;02.05.20 1:46
1.58838E+12;421;22;2;0;20.6;3633;;02.05.20 1:51
1.58838E+12;425;22;4;0;20.6;3633;;02.05.20 1:56
1.58838E+12;422;22;32;0;20.6;3633;;02.05.20 2:01
1.58839E+12;425;22;64;0;20.6;3630;;02.05.20 2:06
1.58839E+12;420;22;61;0;20.6;3630;;02.05.20 2:11
1.58839E+12;418;22;163;0;20.6;3633;;02.05.20 2:16
1.58839E+12;421;22;221;0;20.6;3633;;02.05.20 2:21
1.58839E+12;425;22;262;0;20.7;3630;;02.05.20 2:26
1.58839E+12;416;22;296;0;20.7;3633;;02.05.20 2:31
1.58839E+12;421;22;349;0;20.7;3630;;02.05.20 2:36
1.58839E+12;425;22;375;0;20.8;3633;;02.05.20 2:41
1.58839E+12;426;22;420;0;20.8;3633;;02.05.20 2:46
1.58839E+12;428;22;449;0;20.8;3633;;02.05.20 2:51
1.58839E+12;413;22;476;0;20.9;3633;;02.05.20 2:56
1.58839E+12;416;22;490;0;21;3633;;02.05.20 3:01
1.58839E+12;423;22;503;0;21;3630;;02.05.20 3:06
1.58839E+12;428;22;522;0;21.1;3630;;02.05.20 3:11
1.58839E+12;423;22;525;0;21.2;3633;;02.05.20 3:16
1.58839E+12;426;22;536;0;21.3;3633;;02.05.20 3:21
1.58839E+12;419;22;539;0;21.3;3633;;02.05.20 3:26
1.58839E+12;422;22;545;0;21.4;3630;;02.05.20 3:31
1.58839E+12;431;22;552;0;21.4;3633;;02.05.20 3:36
1.58839E+12;423;22;556;0;21.5;3633;;02.05.20 3:41
1.58839E+12;415;22;561;0;21.6;3633;;02.05.20 3:46
1.58839E+12;421;22;564;0;21.6;3630;;02.05.20 3:51
1.58839E+12;428;22;563;0;21.7;3633;;02.05.20 3:56
1.58839E+12;425;22;553;0;21.7;3633;;02.05.20 4:01
1.58839E+12;419;22;537;0;21.8;3633;;02.05.20 4:06
1.58839E+12;423;22;528;0;21.8;3633;;02.05.20 4:11
1.58839E+12;427;22;514;0;21.9;3633;;02.05.20 4:16
1.58839E+12;426;22;495;0;22;3633;;02.05.20 4:21
1.58839E+12;420;21;478;0;22;3633;;02.05.20 4:26
1.58839E+12;421;21;456;0;22.1;3633;;02.05.20 4:31
1.58839E+12;429;21;440;0;22;3633;;02.05.20 4:36
1.58839E+12;421;21;423;0;22;3633;;02.05.20 4:41
1.58839E+12;415;21;404;0;22.1;3633;;02.05.20 4:46
1.5884E+12;426;21;387;0;22.1;3633;;02.05.20 4:51
1.5884E+12;406;21;369;0;22.1;3630;;02.05.20 4:56
1.5884E+12;414;21;352;0;22.1;3633;;02.05.20 5:01
1.5884E+12;414;21;334;0;22.2;3633;;02.05.20 5:06
1.5884E+12;410;21;319;0;22.2;3633;;02.05.20 5:11
1.5884E+12;421;21;305;0;22.2;3633;;02.05.20 5:16
1.5884E+12;420;21;294;0;22.2;3633;;02.05.20 5:21
1.5884E+12;409;21;282;0;22.2;3633;;02.05.20 5:26
1.5884E+12;412;21;272;0;22.1;3633;;02.05.20 5:31
1.5884E+12;409;21;262;0;22.2;3633;;02.05.20 5:36
1.5884E+12;416;21;254;0;22.1;3633;;02.05.20 5:41
1.5884E+12;408;21;249;0;22.1;3633;;02.05.20 5:46
1.5884E+12;403;21;245;0;22.1;3635;;02.05.20 5:51
1.5884E+12;418;21;246;0;22.1;3633;;02.05.20 5:56
1.5884E+12;409;21;248;0;22;3633;;02.05.20 6:01
1.5884E+12;410;21;248;0;22;3633;;02.05.20 6:06
1.5884E+12;407;21;249;0;22;3633;;02.05.20 6:11
1.5884E+12;409;21;247;0;22.1;3633;;02.05.20 6:16
1.5884E+12;411;21;246;0;22;3633;;02.05.20 6:21
1.5884E+12;410;21;244;0;22;3633;;02.05.20 6:26
1.5884E+12;412;21;244;0;22;3633;;02.05.20 6:31
1.5884E+12;411;21;243;0;22;3633;;02.05.20 6:36
1.5884E+12;408;21;244;0;21.9;3633;;02.05.20 6:41
1.5884E+12;407;21;245;0;22;3633;;02.05.20 6:46
1.5884E+12;410;21;246;0;22;3633;;02.05.20 6:51
1.5884E+12;409;21;248;0;21.9;3633;;02.05.20 6:56
1.5884E+12;419;21;249;0;22;3633;;02.05.20 7:01
1.5884E+12;406;21;248;0;21.9;3633;;02.05.20 7:06
1.5884E+12;408;21;249;0;21.9;3633;;02.05.20 7:11
1.5884E+12;410;21;251;0;21.8;3633;;02.05.20 7:16
1.5884E+12;418;21;252;0;21.8;3633;;02.05.20 7:21
1.5884E+12;398;21;251;0;21.8;3633;;02.05.20 7:26
1.5884E+12;416;21;253;0;21.8;3633;;02.05.20 7:31
1.5884E+12;405;21;255;0;21.9;3633;;02.05.20 7:36
