ts;co2;humidity;light;motion;temperature;vdd
1588369321241;405;28;1;0;18;3629
1588369621234;409;28;1;0;18.1;3629
1588369921212;407;28;1;0;18.1;3626
1588370521232;403;28;1;0;18.1;3629
1588371121156;410;28;1;0;18.1;3629
1588371421139;414;28;1;0;18.1;3629
1588372021108;407;28;1;0;18.1;3629
1588372321110;412;28;1;0;18.1;3629
1588372921091;408;28;1;0;18.1;3631
1588373221079;406;28;1;0;18.1;3631
1588373831477;409;28;1;0;18.1;3631
1588374420995;410;28;1;0;18.1;3629
1588374720979;409;28;1;0;18.1;3629
1588375020975;402;28;1;0;18.1;3629
1588375320960;407;28;1;0;18.1;3629
1588376220887;412;28;1;0;18.1;3629
1588376820863;413;28;1;0;18.1;3629
1588377120844;408;28;1;0;18.1;3629
1588377420849;407;28;1;0;18.1;3629
1588377720845;414;28;1;0;18.1;3631
1588378320803;407;28;1;0;18.1;3629
1588378620792;409;28;1;0;18.2;3629
1588378920756;421;28;1;0;18.1;3629
1588379220729;407;28;1;0;18.1;3629
1588379520727;408;28;1;0;18.1;3629
1588379820714;414;28;1;0;18.2;3629
1588380120721;413;28;1;0;18.1;3629
1588381620619;405;28;1;0;18.1;3629
1588381920608;411;28;1;0;18.2;3629
1588382520585;413;28;1;0;18.1;3629
1588383120548;405;28;1;0;18.2;3629
1588383420540;413;28;1;0;18.1;3629
1588384020497;406;28;1;0;18.1;3629
1588384320478;414;28;1;0;18.2;3626
1588384620473;410;28;1;0;18.2;3629
1588384920452;407;28;1;0;18.1;3629
1588385820423;418;28;1;0;18.1;3629
1588386420372;409;28;1;0;18.1;3626
1588386720356;419;28;1;0;18.1;3629
1588387320326;413;28;1;0;18.2;3629
1588388220296;413;28;1;0;18.1;3631
1588388820275;411;28;1;0;18.1;3629
1588389120238;414;28;1;0;18.2;3629
1588389420220;408;28;1;0;18.2;3629
1588389720191;412;28;2;0;18.1;3626
1588390620174;416;28;1;0;18.1;3629
1588390920162;419;28;1;0;18.1;3629
1588391220150;411;28;1;0;18.2;3629
1588391520115;407;28;1;0;18.1;3631
1588391820099;416;28;1;0;18.1;3629
1588392120087;417;28;1;0;18.2;3629
1588393620030;412;28;1;0;18.1;3629
1588393920008;416;28;1;0;18.2;3629
1588394519962;418;28;1;0;18.1;3629
1588395119932;415;28;1;0;18.1;3629
1588395419931;416;28;1;0;18.2;3629
1588396019912;416;28;1;0;18.2;3631
1588396319915;412;28;1;0;18.2;3629
1588396619947;419;28;1;0;18.2;3629
1588396919831;403;28;1;0;18.2;3629
1588397819796;410;28;1;0;18.2;3629
1588398119791;411;28;1;0;18.2;3629
1588398419781;407;28;1;0;18.2;3629
1588398719765;411;28;1;0;18.2;3629
1588399319721;409;28;1;0;18.2;3626
1588400519670;419;28;1;0;18.2;3629
1588400819658;416;28;1;0;18.2;3629
1588401119643;403;28;1;0;18.1;3629
1588403219536;404;28;1;0;18.2;3629
1588403519524;407;28;1;0;18.2;3629
1588403819502;414;28;1;0;18.1;3631
1588404119488;407;28;1;0;18.1;3629
1588405019422;403;28;1;0;18.1;3629
1588405319410;411;28;1;0;18.2;3631
1588405619405;415;28;1;0;18.1;3631
1588405919398;418;28;1;0;18.1;3629
1588406219386;416;28;1;0;18.2;3629
1588406519406;412;28;1;0;18.2;3629
