ts;co2;humidity;light;motion;temperature;vdd;;
1.58829E+12;420;25;1;0;20;3639;;01.05.20 1:02
1.5883E+12;415;25;1;0;20;3639;;01.05.20 1:17
1.5883E+12;421;25;1;0;19.9;3639;;01.05.20 1:22
1.5883E+12;415;25;1;0;19.9;3641;;01.05.20 1:32
1.5883E+12;423;25;1;0;19.9;3639;;01.05.20 1:37
1.5883E+12;417;25;1;0;19.9;3639;;01.05.20 1:52
1.5883E+12;416;25;1;0;19.8;3639;;01.05.20 1:57
1.5883E+12;417;26;2;0;19.9;3639;;01.05.20 2:12
1.5883E+12;412;26;3;0;19.8;3639;;01.05.20 2:17
1.5883E+12;412;26;4;0;19.8;3639;;01.05.20 2:22
1.5883E+12;409;26;6;0;19.8;3639;;01.05.20 2:32
1.5883E+12;409;26;8;0;19.9;3639;;01.05.20 2:37
1.5883E+12;417;26;13;0;19.8;3639;;01.05.20 2:52
1.5883E+12;415;26;10;0;19.8;3641;;01.05.20 3:02
1.5883E+12;419;26;13;0;19.8;3639;;01.05.20 3:07
1.5883E+12;420;26;14;0;19.9;3641;;01.05.20 3:12
1.5883E+12;417;26;14;0;19.8;3639;;01.05.20 3:17
1.5883E+12;411;26;13;0;19.8;3639;;01.05.20 3:27
1.5883E+12;415;26;19;0;19.8;3639;;01.05.20 3:32
1.58831E+12;413;27;26;0;19.8;3641;;01.05.20 3:52
1.58831E+12;415;26;22;0;19.8;3641;;01.05.20 3:57
1.58831E+12;419;27;26;0;19.9;3639;;01.05.20 4:07
1.58831E+12;418;27;30;0;19.8;3639;;01.05.20 4:12
1.58831E+12;422;27;25;0;19.8;3639;;01.05.20 4:17
1.58831E+12;414;27;32;0;19.8;3639;;01.05.20 4:22
1.58831E+12;421;27;35;0;19.8;3641;;01.05.20 4:27
1.58831E+12;417;27;31;0;19.8;3639;;01.05.20 4:32
1.58831E+12;412;27;60;0;19.8;3639;;01.05.20 4:37
1.58831E+12;416;27;65;0;19.9;3639;;01.05.20 4:42
1.58831E+12;422;27;37;0;19.9;3639;;01.05.20 4:52
1.58831E+12;422;27;71;0;19.9;3641;;01.05.20 4:57
1.58831E+12;420;27;29;0;19.9;3639;;01.05.20 5:02
1.58831E+12;413;27;71;0;19.9;3639;;01.05.20 5:07
1.58831E+12;412;27;75;0;20;3639;;01.05.20 5:12
1.58831E+12;415;27;87;0;20;3639;;01.05.20 5:17
1.58831E+12;415;27;82;0;19.9;3639;;01.05.20 5:22
1.58831E+12;419;27;38;0;20;3639;;01.05.20 5:27
1.58831E+12;412;27;79;0;19.9;3639;;01.05.20 5:32
1.58831E+12;419;27;87;0;20;3639;;01.05.20 5:42
1.58831E+12;414;27;85;0;20;3639;;01.05.20 5:47
1.58831E+12;417;27;93;0;20;3639;;01.05.20 5:57
1.58831E+12;416;27;43;0;20.1;3639;;01.05.20 6:12
1.58831E+12;416;27;35;0;20.1;3639;;01.05.20 6:22
1.58831E+12;420;27;35;0;20.1;3639;;01.05.20 6:27
1.58831E+12;405;27;39;0;20.1;3639;;01.05.20 6:32
1.58832E+12;421;27;48;0;20.1;3639;;01.05.20 6:37
1.58832E+12;411;26;46;0;20.1;3639;;01.05.20 6:52
1.58832E+12;412;26;49;0;20.1;3639;;01.05.20 6:57
1.58832E+12;410;26;56;0;20.1;3639;;01.05.20 7:02
1.58832E+12;410;26;55;0;20.1;3639;;01.05.20 7:07
1.58832E+12;409;26;59;0;20.1;3639;;01.05.20 7:12
1.58832E+12;413;26;56;0;20.1;3639;;01.05.20 7:17
1.58832E+12;418;26;54;0;20.1;3639;;01.05.20 7:27
1.58832E+12;410;26;123;0;20.1;3641;;01.05.20 7:32
1.58832E+12;415;26;62;0;20.1;3639;;01.05.20 7:37
1.58832E+12;411;26;123;0;20.2;3639;;01.05.20 7:47
1.58832E+12;410;25;125;0;20.2;3639;;01.05.20 7:52
1.58832E+12;411;25;134;0;20.2;3639;;01.05.20 7:57
1.58832E+12;415;25;87;0;20.2;3639;;01.05.20 8:12
1.58832E+12;409;25;123;0;20.3;3639;;01.05.20 8:27
1.58832E+12;405;25;122;0;20.4;3639;;01.05.20 8:32
1.58832E+12;412;25;122;0;20.4;3639;;01.05.20 8:52
1.58832E+12;405;25;116;0;20.4;3639;;01.05.20 8:57
1.58832E+12;409;25;116;0;20.4;3639;;01.05.20 9:02
1.58832E+12;414;25;114;0;20.4;3639;;01.05.20 9:07
1.58832E+12;405;24;99;0;20.4;3641;;01.05.20 9:17
1.58833E+12;415;24;103;0;20.4;3639;;01.05.20 9:27
1.58833E+12;411;24;103;0;20.5;3639;;01.05.20 9:32
1.58833E+12;416;24;103;0;20.5;3641;;01.05.20 9:37
1.58833E+12;410;24;102;0;20.6;3639;;01.05.20 9:47
1.58833E+12;411;24;101;0;20.6;3639;;01.05.20 9:52
1.58833E+12;418;24;99;0;20.6;3639;;01.05.20 9:57
1.58833E+12;416;24;97;0;20.6;3639;;01.05.20 10:12
1.58833E+12;407;24;98;0;20.7;3641;;01.05.20 10:27
1.58833E+12;412;24;99;0;20.7;3639;;01.05.20 10:32
1.58833E+12;411;24;99;0;20.7;3639;;01.05.20 10:37
1.58833E+12;408;24;98;0;20.7;3639;;01.05.20 10:42
1.58833E+12;406;24;98;0;20.7;3639;;01.05.20 10:47
1.58833E+12;414;24;99;0;20.8;3639;;01.05.20 10:57
1.58833E+12;408;24;104;0;20.9;3639;;01.05.20 11:07
1.58833E+12;406;24;104;0;20.9;3639;;01.05.20 11:12
1.58833E+12;408;23;103;0;20.9;3641;;01.05.20 11:17
1.58833E+12;405;23;102;0;20.9;3639;;01.05.20 11:22
1.58833E+12;402;23;103;0;21.1;3639;;01.05.20 11:32
1.58833E+12;414;23;117;0;21.1;3639;;01.05.20 11:42
1.58833E+12;414;23;127;0;21.2;3639;;01.05.20 11:47
1.58833E+12;407;23;138;0;21.2;3639;;01.05.20 11:52
1.58833E+12;405;23;150;0;21.2;3639;;01.05.20 11:57
1.58834E+12;411;23;178;0;21.4;3639;;01.05.20 12:12
1.58834E+12;413;23;210;0;21.7;3639;;01.05.20 12:37
1.58834E+12;403;22;196;0;21.9;3639;;01.05.20 12:52
1.58834E+12;409;22;196;0;21.9;3639;;01.05.20 12:57
1.58834E+12;411;22;223;0;22;3639;;01.05.20 13:02
1.58834E+12;412;22;242;0;22.1;3639;;01.05.20 13:07
1.58834E+12;412;22;255;0;22.1;3639;;01.05.20 13:12
1.58834E+12;401;22;243;0;22.1;3639;;01.05.20 13:17
1.58834E+12;402;22;240;0;22.2;3639;;01.05.20 13:22
1.58834E+12;405;22;242;0;22.3;3639;;01.05.20 13:27
1.58834E+12;409;22;262;0;22.4;3639;;01.05.20 13:32
1.58834E+12;409;22;283;0;22.4;3639;;01.05.20 13:37
1.58834E+12;412;22;279;0;22.7;3639;;01.05.20 13:57
1.58834E+12;402;22;285;0;22.9;3639;;01.05.20 14:12
1.58834E+12;405;22;294;0;23;3639;;01.05.20 14:17
1.58834E+12;408;22;287;0;23;3639;;01.05.20 14:22
1.58834E+12;411;21;258;0;23.1;3639;;01.05.20 14:32
1.58834E+12;410;21;250;0;23.1;3639;;01.05.20 14:37
1.58834E+12;405;21;236;0;23.2;3639;;01.05.20 14:42
1.58834E+12;404;21;148;0;23.2;3639;;01.05.20 14:52
1.58835E+12;416;21;71;0;23.2;3639;;01.05.20 14:57
1.58835E+12;409;21;28;0;23.1;3641;;01.05.20 15:12
1.58835E+12;405;21;26;0;23;3639;;01.05.20 15:17
1.58835E+12;404;21;26;0;23;3641;;01.05.20 15:22
1.58835E+12;408;21;25;0;22.9;3639;;01.05.20 15:27
1.58835E+12;401;21;25;0;22.9;3639;;01.05.20 15:32
1.58835E+12;405;21;26;0;22.8;3639;;01.05.20 15:37
1.58835E+12;406;21;91;0;22.7;3639;;01.05.20 15:52
1.58835E+12;408;21;85;0;22.7;3639;;01.05.20 15:57
1.58835E+12;413;21;16;0;22.6;3639;;01.05.20 16:02
1.58835E+12;414;21;12;0;22.6;3639;;01.05.20 16:12
1.58835E+12;405;21;9;0;22.5;3639;;01.05.20 16:22
1.58835E+12;410;21;5;0;22.4;3639;;01.05.20 16:37
1.58835E+12;404;21;4;0;22.3;3639;;01.05.20 16:42
1.58835E+12;411;21;3;0;22.2;3639;;01.05.20 16:52
1.58835E+12;415;21;2;0;22.2;3641;;01.05.20 16:57
1.58835E+12;407;22;1;0;22.2;3641;;01.05.20 17:07
1.58835E+12;405;21;1;0;22.1;3641;;01.05.20 17:12
1.58835E+12;416;21;1;0;22;3639;;01.05.20 17:17
1.58835E+12;412;21;1;0;22;3639;;01.05.20 17:27
1.58835E+12;411;22;1;0;22;3639;;01.05.20 17:32
1.58835E+12;405;21;1;0;21.9;3641;;01.05.20 17:37
1.58835E+12;405;22;1;0;21.9;3641;;01.05.20 17:42
1.58836E+12;410;22;1;0;21.9;3641;;01.05.20 17:47
1.58836E+12;412;22;0;0;21.8;3641;;01.05.20 17:57
1.58836E+12;416;22;1;0;21.8;3641;;01.05.20 18:02
1.58836E+12;411;22;1;0;21.8;3639;;01.05.20 18:12
1.58836E+12;411;22;1;0;21.7;3639;;01.05.20 18:17
1.58836E+12;409;22;1;0;21.7;3641;;01.05.20 18:27
1.58836E+12;410;22;1;0;21.7;3639;;01.05.20 18:32
1.58836E+12;413;22;0;0;21.7;3641;;01.05.20 18:37
1.58836E+12;419;22;1;0;21.6;3639;;01.05.20 18:42
1.58836E+12;406;22;1;0;21.6;3641;;01.05.20 18:47
1.58836E+12;412;22;0;0;21.6;3644;;01.05.20 18:52
1.58836E+12;409;22;0;0;21.6;3639;;01.05.20 18:57
1.58836E+12;410;22;1;0;21.5;3641;;01.05.20 19:07
1.58836E+12;410;22;1;0;21.5;3639;;01.05.20 19:17
1.58836E+12;418;22;0;0;21.5;3639;;01.05.20 19:27
1.58836E+12;410;22;1;0;21.5;3641;;01.05.20 19:32
1.58836E+12;412;22;1;0;21.5;3641;;01.05.20 19:37
1.58836E+12;418;22;0;0;21.4;3641;;01.05.20 19:42
1.58836E+12;417;22;0;0;21.4;3641;;01.05.20 19:47
1.58836E+12;417;22;1;0;21.4;3641;;01.05.20 19:52
1.58836E+12;416;22;1;0;21.4;3641;;01.05.20 20:02
1.58836E+12;416;22;1;0;21.4;3641;;01.05.20 20:17
1.58837E+12;419;22;1;0;21.3;3641;;01.05.20 20:37
1.58837E+12;417;22;1;0;21.3;3641;;01.05.20 20:42
1.58837E+12;415;22;1;0;21.3;3641;;01.05.20 20:47
1.58837E+12;415;22;0;0;21.3;3641;;01.05.20 20:52
1.58837E+12;416;22;1;0;21.3;3641;;01.05.20 20:57
1.58837E+12;422;22;1;0;21.2;3641;;01.05.20 21:22
1.58837E+12;416;22;1;0;21.2;3641;;01.05.20 21:27
1.58837E+12;421;22;0;0;21.2;3639;;01.05.20 21:32
1.58837E+12;412;22;0;0;21.2;3639;;01.05.20 21:37
1.58837E+12;421;22;1;0;21.1;3641;;01.05.20 21:47
1.58837E+12;417;22;1;0;21.1;3639;;01.05.20 21:52
1.58837E+12;417;22;1;0;21.1;3641;;01.05.20 21:57
1.58837E+12;420;22;1;0;21.1;3641;;01.05.20 22:12
1.58837E+12;423;22;0;0;21.1;3639;;01.05.20 22:17
1.58837E+12;413;22;1;0;21;3641;;01.05.20 22:32
1.58837E+12;420;22;1;0;21;3641;;01.05.20 22:37
1.58837E+12;421;22;0;0;21;3641;;01.05.20 22:52
1.58837E+12;422;22;1;0;21;3641;;01.05.20 22:57
1.58837E+12;420;22;1;0;20.9;3641;;01.05.20 23:02
1.58837E+12;424;22;0;0;20.9;3641;;01.05.20 23:07
1.58837E+12;422;22;1;0;20.9;3641;;01.05.20 23:12
1.58838E+12;414;22;1;0;20.9;3641;;01.05.20 23:17
1.58838E+12;426;22;1;0;20.9;3641;;01.05.20 23:27
1.58838E+12;414;22;1;0;20.8;3641;;01.05.20 23:32
1.58838E+12;414;22;0;0;20.8;3641;;01.05.20 23:37
1.58838E+12;418;22;1;0;20.8;3641;;01.05.20 23:47
1.58838E+12;428;22;1;0;20.8;3641;;01.05.20 23:52
1.58838E+12;421;22;1;0;20.8;3641;;01.05.20 23:57
1.58838E+12;425;22;1;0;20.8;3641;;02.05.20 0:12
1.58838E+12;424;22;0;0;20.7;3641;;02.05.20 0:17
1.58838E+12;419;22;1;0;20.7;3641;;02.05.20 0:22
1.58838E+12;425;22;1;0;20.7;3641;;02.05.20 0:27
1.58838E+12;417;22;0;0;20.7;3641;;02.05.20 0:37
1.58838E+12;420;22;0;0;20.7;3641;;02.05.20 0:47
1.58838E+12;429;22;0;0;20.6;3639;;02.05.20 0:52
1.58838E+12;426;22;1;0;20.6;3641;;02.05.20 0:57
1.58838E+12;421;22;1;0;20.6;3641;;02.05.20 1:07
1.58838E+12;424;22;1;0;20.5;3641;;02.05.20 1:17
1.58838E+12;426;23;1;0;20.6;3641;;02.05.20 1:22
1.58838E+12;421;23;1;0;20.5;3641;;02.05.20 1:27
1.58838E+12;424;23;1;0;20.5;3641;;02.05.20 1:32
1.58838E+12;426;23;1;0;20.5;3641;;02.05.20 1:37
1.58838E+12;432;23;1;0;20.5;3641;;02.05.20 1:42
1.58838E+12;428;23;1;0;20.5;3641;;02.05.20 1:47
1.58838E+12;422;23;1;0;20.5;3641;;02.05.20 1:52
1.58838E+12;421;23;2;0;20.4;3641;;02.05.20 2:02
1.58839E+12;432;23;3;0;20.4;3641;;02.05.20 2:12
1.58839E+12;427;23;4;0;20.4;3639;;02.05.20 2:17
1.58839E+12;419;23;6;0;20.4;3641;;02.05.20 2:27
1.58839E+12;425;23;7;0;20.4;3641;;02.05.20 2:32
1.58839E+12;428;23;8;0;20.4;3641;;02.05.20 2:37
1.58839E+12;428;23;11;0;20.4;3641;;02.05.20 2:47
1.58839E+12;426;23;13;0;20.4;3641;;02.05.20 2:52
1.58839E+12;430;23;16;0;20.3;3639;;02.05.20 3:02
1.58839E+12;424;23;18;0;20.3;3641;;02.05.20 3:07
1.58839E+12;428;23;20;0;20.3;3641;;02.05.20 3:12
1.58839E+12;434;23;24;0;20.3;3641;;02.05.20 3:22
1.58839E+12;425;23;28;0;20.3;3639;;02.05.20 3:32
1.58839E+12;429;23;30;0;20.3;3641;;02.05.20 3:37
1.58839E+12;430;23;36;0;20.3;3641;;02.05.20 3:52
1.58839E+12;431;23;38;0;20.3;3639;;02.05.20 3:57
1.58839E+12;426;23;41;0;20.3;3641;;02.05.20 4:07
1.58839E+12;433;24;45;0;20.4;3641;;02.05.20 4:17
1.58839E+12;430;24;53;0;20.3;3639;;02.05.20 4:37
1.58839E+12;419;23;56;0;20.3;3639;;02.05.20 4:42
1.58839E+12;429;23;58;0;20.4;3641;;02.05.20 4:47
1.5884E+12;427;24;63;0;20.4;3641;;02.05.20 4:57
1.5884E+12;417;23;64;0;20.4;3639;;02.05.20 5:07
1.5884E+12;423;24;66;0;20.4;3641;;02.05.20 5:12
1.5884E+12;421;24;68;0;20.4;3641;;02.05.20 5:17
1.5884E+12;417;23;69;0;20.4;3639;;02.05.20 5:22
1.5884E+12;429;24;70;0;20.4;3641;;02.05.20 5:27
1.5884E+12;421;23;73;0;20.4;3639;;02.05.20 5:32
1.5884E+12;425;24;74;0;20.4;3641;;02.05.20 5:37
1.5884E+12;427;24;75;0;20.4;3641;;02.05.20 5:42
1.5884E+12;420;24;77;0;20.5;3639;;02.05.20 5:57
1.5884E+12;424;24;79;0;20.5;3641;;02.05.20 6:17
1.5884E+12;415;24;80;0;20.5;3639;;02.05.20 6:22
1.5884E+12;416;24;81;0;20.5;3639;;02.05.20 6:27
1.5884E+12;412;24;83;0;20.5;3639;;02.05.20 6:32
1.5884E+12;420;24;82;0;20.5;3641;;02.05.20 6:37
1.5884E+12;409;23;84;0;20.6;3639;;02.05.20 6:42
1.5884E+12;425;23;86;0;20.5;3639;;02.05.20 6:52
1.5884E+12;414;24;102;0;20.6;3639;;02.05.20 7:02
1.5884E+12;408;24;89;0;20.6;3641;;02.05.20 7:07
1.5884E+12;410;23;91;0;20.7;3639;;02.05.20 7:12
1.5884E+12;416;24;91;0;20.7;3641;;02.05.20 7:17
1.5884E+12;411;23;93;0;20.7;3641;;02.05.20 7:32
1.58841E+12;409;23;95;0;20.7;3639;;02.05.20 7:42
1.58841E+12;417;23;97;0;20.7;3639;;02.05.20 7:57
1.58841E+12;417;23;97;0;20.7;3639;;02.05.20 8:02
1.58841E+12;413;23;98;0;20.8;3639;;02.05.20 8:12
